"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1009","코스닥","065420","에스아이리소스","광업",639,0,41281932996
"1010","코스닥","053050","지에스이","전기,가스,수도",1820,105,54577426540
"1011","코스닥","041590","젬백스지오","건설",684,-9,52959537900
"1012","코스닥","226360","이엑스티","건설",3095,-105,150420924460
"1013","코스닥","076080","웰크론한텍","건설",2090,-160,41758413180
"1014","코스닥","007680","대원","건설",9220,-1480,107296662040
"1015","코스닥","094820","일진파워","건설",5230,-110,78861648070
"1016","코스닥","078940","코드네이처","건설",2100,85,63318376800
"1017","코스닥","044180","KD","건설",1455,-20,22800810300
"1018","코스닥","066620","국보디자인","건설",16250,-200,1.21875e+11
"1019","코스닥","054940","엑사이엔씨","건설",1445,-50,47935776860
"1020","코스닥","091590","남화토건","건설",13200,-50,1.54968e+11
"1021","코스닥","046940","우원개발","건설",5730,-90,103566025500
"1022","코스닥","042940","상지카일룸","건설",1540,-30,88718625380
"1023","코스닥","060370","KT서브마린","건설",6060,690,1.32714e+11
"1024","코스닥","036190","금화피에스시","건설",28400,-100,1.704e+11
"1025","코스닥","035890","서희건설","건설",1165,35,241249584020
"1026","코스닥","026150","특수건설","건설",6430,60,100473418180
"1027","코스닥","025950","동신건설","건설",11400,-1050,9.576e+10
"1028","코스닥","021320","KCC건설","건설",7340,60,1.57076e+11
"1029","코스닥","017000","신원종합개발","건설",4290,-160,43191835830
"1030","코스닥","016250","이테크건설","건설",102300,-2900,2.8644e+11
"1031","코스닥","013120","동원개발","건설",4115,5,373675331500
"1032","코스닥","011560","세보엠이씨","건설",5590,-80,58862700000
"1033","코스닥","011370","서한","건설",1530,350,154369143450
"1034","코스닥","002290","삼일기업공사","건설",3575,125,4.433e+10
"1035","코스닥","001840","이화공영","건설",5400,-150,106951104000
"1036","코스닥","298540","더네이쳐홀딩스","유통",38650,-900,279030505700
"1037","코스닥","115450","지트리비앤티","유통",27800,1650,728501835600
"1038","코스닥","046970","우리로","유통",1540,0,43371782300
"1039","코스닥","033110","코너스톤네트웍스","유통",204,0,26473567764
"1040","코스닥","028040","미래SCI","유통",279,0,12549281058
"1041","코스닥","027040","서울전자통신","유통",696,-16,48433837512
"1042","코스닥","001000","신라섬유","유통",2245,170,54503077300
"1043","코스닥","131100","스카이이앤엠","유통",2440,-20,76453261760
"1044","코스닥","308100","까스텔바작","유통",9390,0,61943013000
"1045","코스닥","121440","골프존뉴딘홀딩스","유통",5720,-30,245026598960
"1046","코스닥","109960","에이프로젠 H&G","유통",667,-13,119189709739
"1047","코스닥","080440","에스제이케이","유통",498,0,6636328080
"1048","코스닥","066910","손오공","유통",1720,-95,46261396920
"1049","코스닥","065660","안트로젠","유통",47950,-1550,429438617650
"1050","코스닥","060560","홈센타홀딩스","유통",1340,-30,114051442780
"1051","코스닥","057880","필로시스헬스케어","유통",6300,-450,495786009600
"1052","코스닥","043710","서울리거","유통",998,-22,35743905926
"1053","코스닥","035080","인터파크","유통",2100,-10,170497242300
"1054","코스닥","033290","코웰패션","유통",5970,-140,528346396980
"1055","코스닥","290720","푸드나무","유통",25100,750,170831453400
"1056","코스닥","064800","젬백스링크","유통",1230,-35,96635299320
"1057","코스닥","106190","하이텍팜","유통",12100,-200,85774262200
"1058","코스닥","064090","에프앤리퍼블릭","유통",395,-10,30612331730
"1059","코스닥","058530","슈펙스비앤피","유통",162,0,21187054332
"1060","코스닥","048910","대원미디어","유통",6800,-270,85536832800
"1061","코스닥","036030","KTH","유통",5240,180,187146715280
"1062","코스닥","025870","신라에스지","유통",9100,0,3.64e+10
"1063","코스닥","950170","JTC","유통",4185,5,146498088645
"1064","코스닥","091990","셀트리온헬스케어","유통",87800,-100,13324494811600
"1065","코스닥","250000","보라티알","유통",12450,-1450,84046625850
"1066","코스닥","066430","와이오엠","유통",1695,-20,26875472520
"1067","코스닥","056730","포스링크","유통",1460,0,67399247280
"1068","코스닥","051390","YW","유통",3585,-15,40708994280
"1069","코스닥","044960","이글벳","유통",9070,-370,114661878810
"1070","코스닥","038530","골드퍼시픽","유통",1910,-245,97929304170
"1071","코스닥","032980","바이온","유통",1590,115,97471537860
"1072","코스닥","019660","글로본","유통",3730,-230,108480097280
"1073","코스닥","004590","한국가구","유통",4390,-5,6.585e+10
"1074","코스닥","215480","토박스코리아","유통",1030,-5,42152159810
"1075","코스닥","219550","MP한강","유통",1270,35,76562132880
"1076","코스닥","140070","서플러스글로벌","유통",3135,-50,115957380000
"1077","코스닥","220630","해마로푸드서비스","유통",3095,85,315125258445
"1078","코스닥","141020","포티스","유통",108,0,18839533608
"1079","코스닥","007720","대명소노시즌","유통",1090,-5,109872490500
"1080","코스닥","142210","유니트론텍","유통",7490,-670,90137386360
"1081","코스닥","214450","파마리서치프로덕트","유통",62900,-1800,605578744700
"1082","코스닥","074430","아미노로직스","유통",2030,-50,178288493320
"1083","코스닥","037370","EG","유통",8330,-50,6.2475e+10
"1084","코스닥","039980","리노스","유통",1085,-15,45071557510
"1085","코스닥","159580","제로투세븐","유통",6810,70,136422251160
"1086","코스닥","032685","소프트센우","유통",37900,-2100,5414280300
"1087","코스닥","032680","소프트센","유통",2050,-50,73340392050
"1088","코스닥","038620","위즈코프","유통",1235,170,47956003420
"1089","코스닥","031860","엔에스엔","유통",1050,-10,45261432300
"1090","코스닥","016920","카스","유통",2245,135,52171141920
"1091","코스닥","131220","대한과학","유통",7930,-290,59114105700
"1092","코스닥","900100","뉴프라이드","유통",717,0,74162628276
"1093","코스닥","065650","메디프론","유통",4590,-85,170747403300
"1094","코스닥","060280","큐렉소","유통",6710,-180,223827167630
"1095","코스닥","065150","MP그룹","유통",1315,0,106263055205
"1096","코스닥","067990","도이치모터스","유통",5600,-100,157009132000
"1097","코스닥","099220","SDN","유통",4600,-480,221622084400
"1098","코스닥","036620","버추얼텍","유통",772,-41,49443516632
"1099","코스닥","036180","에이프런티어","유통",1205,0,26761403970
"1100","코스닥","043090","큐브앤컴퍼니","유통",1495,35,48722517935
"1101","코스닥","065170","넥스트BT","유통",2440,-250,211740023120
"1102","코스닥","063170","서울옥션","유통",4905,-105,82980337500
"1103","코스닥","069920","아이에스이커머스","유통",3740,-55,96590593880
"1104","코스닥","039740","한국정보공학","유통",3080,-60,24696662760
"1105","코스닥","024950","삼천리자전거","유통",9100,-140,120789550700
"1106","코스닥","093520","매커스","유통",4665,5,75400824180
"1107","코스닥","038070","서린바이오","유통",11850,250,94808010600
"1108","코스닥","033320","제이씨현시스템","유통",8270,-330,158076352640
"1109","코스닥","032940","원익","유통",3415,-105,62129880450
"1110","코스닥","050120","라이브플렉스","유통",591,-11,80163750624
"1111","코스닥","051380","피씨디렉트","유통",11650,-50,89338444400
"1112","코스닥","013990","아가방컴퍼니","유통",2605,-10,85672031280
"1113","코스닥","051500","CJ프레시웨이","유통",16950,-200,201223382700
"1114","코스닥","032190","다우데이타","유통",12350,-200,4.73005e+11
"1115","코스닥","031330","에스에이엠티","유통",2290,-60,228988703430
"1116","코스닥","024060","흥구석유","유통",6050,-30,9.075e+10
"1117","코스닥","019010","베뉴지","유통",1505,0,7.2541e+10
"1118","코스닥","016670","포비스티앤씨","유통",947,-13,81971746118
"1119","코스닥","014190","원익큐브","유통",1640,-25,58055845840
"1120","코스닥","012700","리드코프","유통",6840,-20,180891563400
"1121","코스닥","000440","중앙에너비스","유통",8240,-60,51311551200
"1122","코스닥","025980","아난티","숙박·음식",8800,-110,749573325600
"1123","코스닥","006730","서부T&D","숙박·음식",6120,-130,355819517280
"1124","코스닥","217620","디딤","숙박·음식",1810,110,66973448050
"1125","코스닥","124560","태웅로직스","운송",3960,-170,6.9894e+10
"1126","코스닥","052300","W홀딩컴퍼니","운송",335,-33,77860061155
"1127","코스닥","032280","삼일","운송",1815,-10,29427665850
"1128","코스닥","024800","유성티엔에스","운송",2440,-45,66401135200
"1129","코스닥","003100","선광","운송",22000,250,1.452e+11
"1130","코스닥","359090","엔에이치스팩17호","금융",1995,0,13984950000
"1131","코스닥","355150","교보10호스팩","금융",2030,5,10799600000
"1132","코스닥","342550","케이비제20호스팩","금융",2005,0,13034505000
"1133","코스닥","341160","하나금융15호스팩","금융",2050,10,9655500000
"1134","코스닥","340440","한화플러스제1호스팩","금융",2005,0,9443550000
"1135","코스닥","340360","유안타제6호스팩","금융",1995,0,13655775000
"1136","코스닥","340120","하이제5호스팩","금융",2005,0,10065100000
"1137","코스닥","336570","대신밸런스제8호스팩","금융",2025,0,11360250000
"1138","코스닥","331520","교보9호스팩","금융",2030,5,7876400000
"1139","코스닥","323210","이베스트이안스팩1호","금융",2020,5,6.464e+09
"1140","코스닥","353490","미래에셋대우스팩 5호","금융",2190,-5,11081400000
"1141","코스닥","353070","에이치엠씨제4호스팩","금융",2000,5,8.62e+09
"1142","코스닥","343510","하나금융16호스팩","금융",2030,-5,8140300000
"1143","코스닥","351340","IBKS제13호스팩","금융",2075,20,10727750000
"1144","코스닥","351320","IBKS제14호스팩","금융",2090,20,9049700000
"1145","코스닥","353190","엔에이치스팩16호","금융",2040,0,8792400000
"1146","코스닥","349720","이베스트스팩5호","금융",2000,0,7.24e+09
"1147","코스닥","063570","한국전자금융","금융",5940,-10,202837504320
"1148","코스닥","900310","컬러레이","금융",1755,10,9.477e+10
"1149","코스닥","347140","케이프이에스제4호","금융",2025,0,6093225000
"1150","코스닥","340350","SK6호스팩","금융",2005,5,11448550000
"1151","코스닥","344050","신영스팩6호","금융",2020,0,8696100000
"1152","코스닥","335870","IBKS제12호스팩","금융",2135,0,6661200000
"1153","코스닥","337450","SK5호스팩","금융",2005,0,8641550000
"1154","코스닥","335890","IBKS제11호스팩","금융",2395,25,11472050000
