"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"272",2020-10-16,"143160","아이디스","-",25400,"185","137.3","14,218","1.79",250,0.98,272,NA
"273",2020-10-16,"147830","제룡산업","-",5350,"255","20.98","5,685","0.94",100,1.87,273,NA
"274",2020-10-16,"148250","알엔투테크놀로지","-",14750,"135","109.26","4,500","3.28",50,0.34,274,NA
"275",2020-10-16,"149950","아바텍","-",8870,"499","17.78","8,719","1.02",100,1.13,275,NA
"276",2020-10-16,"154040","솔루에타","-",3400,"-","-","4,924","0.69",0,0,276,NA
"277",2020-10-16,"166090","하나머티리얼즈","-",22900,"1,421","16.12","7,410","3.09",200,0.87,277,NA
"278",2020-10-16,"166480","코아스템","-",23350,"-","-","3,671","6.36",0,0,278,NA
"279",2020-10-16,"170920","엘티씨","-",12000,"104","115.38","11,611","1.03",100,0.83,279,NA
"280",2020-10-16,"171090","선익시스템","-",6660,"829","8.03","10,070","0.66",100,1.5,280,NA
"281",2020-10-16,"173940","에프엔씨엔터","-",6750,"-","-","4,622","1.46",0,0,281,NA
"282",2020-10-16,"175140","인포마크","-",6030,"-","-","3,150","1.91",0,0,282,NA
"283",2020-10-16,"187220","디티앤씨","-",6300,"-","-","7,738","0.81",0,0,283,NA
"284",2020-10-16,"187270","신화콘텍","-",2670,"-","-","4,818","0.55",0,0,284,NA
"285",2020-10-16,"187790","나노","-",1380,"18","76.67","1,954","0.71",0,0,285,NA
"286",2020-10-16,"192250","케이사인","-",1600,"56","28.57","841","1.9",0,0,286,NA
"287",2020-10-16,"193250","와이제이엠게임즈","-",1455,"-","-","1,324","1.1",0,0,287,NA
"288",2020-10-16,"194480","데브시스터즈","-",8780,"-","-","9,195","0.95",0,0,288,NA
"289",2020-10-16,"198440","고려시멘트","-",3150,"106","29.72","2,766","1.14",15,0.48,289,NA
"290",2020-10-16,"200670","휴메딕스","-",23900,"1,094","21.85","11,243","2.13",500,2.09,290,NA
"291",2020-10-16,"201490","미투온","-",6160,"356","17.3","2,252","2.74",0,0,291,NA
"292",2020-10-16,"203650","드림시큐리티","-",4300,"69","62.32","1,271","3.38",0,0,292,NA
"293",2020-10-16,"204020","그리티","-",3245,"89","36.46","3,678","0.88",30,0.92,293,NA
"294",2020-10-16,"205100","엑셈","-",3905,"143","27.31","1,958","1.99",0,0,294,NA
"295",2020-10-16,"205500","액션스퀘어","관리종목",1575,"-","-","489","3.22",0,0,295,NA
"296",2020-10-16,"208350","지란지교시큐리티","-",5360,"318","16.86","5,177","1.04",0,0,296,NA
"297",2020-10-16,"208710","바이오로그디바이스","-",1665,"219","7.6","1,944","0.86",0,0,297,NA
"298",2020-10-16,"211270","AP위성","-",7000,"51","137.25","5,479","1.28",70,1,298,NA
"299",2020-10-16,"212560","네오오토","-",4045,"317","12.76","10,077","0.4",50,1.24,299,NA
"300",2020-10-16,"213090","미래테크놀로지","-",8000,"554","14.44","9,297","0.86",120,1.5,300,NA
"301",2020-10-16,"214430","아이쓰리시스템","-",24300,"26","934.62","9,715","2.5",70,0.29,301,NA
"302",2020-10-16,"215480","토박스코리아","-",1030,"4","257.5","555","1.86",0,0,302,NA
"303",2020-10-16,"216050","인크로스","-",40800,"1,240","32.9","8,160","5",0,0,303,NA
"304",2020-10-16,"217190","제너셈","-",3600,"368","9.78","2,381","1.51",50,1.39,304,NA
"305",2020-10-16,"219130","타이거일렉","-",14000,"255","54.9","6,915","2.02",0,0,305,NA
"306",2020-10-16,"219420","링크제니시스","-",7840,"59","132.88","3,029","2.59",0,0,306,NA
"307",2020-10-16,"221980","케이디켐","-",11700,"1,917","6.1","19,151","0.61",500,4.27,307,NA
"308",2020-10-16,"222110","팬젠","-",10600,"-","-","1,911","5.55",0,0,308,NA
"309",2020-10-16,"225590","패션플랫폼","-",1140,"164","6.95","1,474","0.77",0,0,309,NA
"310",2020-10-16,"226340","본느","-",2335,"168","13.9","1,106","2.11",0,0,310,NA
"311",2020-10-16,"228670","레이","-",41000,"1,915","21.41","8,647","4.74",0,0,311,NA
"312",2020-10-16,"228850","레이언스","-",11100,"933","11.9","11,711","0.95",300,2.7,312,NA
"313",2020-10-16,"238200","비피도","-",19150,"387","49.48","11,319","1.69",0,0,313,NA
"314",2020-10-16,"241690","유니테크노","-",10450,"472","22.14","5,492","1.9",0,0,314,NA
"315",2020-10-16,"241710","코스메카코리아","-",12150,"456","26.64","11,958","1.02",0,0,315,NA
"316",2020-10-16,"241840","에이스토리","-",9460,"-","-","4,143","2.28",0,0,316,NA
"317",2020-10-16,"250930","예선테크","-",2580,"-","-","1,089","2.37",0,0,317,NA
"318",2020-10-16,"253590","네오셈","-",3300,"-","-","999","3.3",10,0.3,318,NA
"319",2020-10-16,"255440","야스","-",13300,"1,256","10.59","11,536","1.15",150,1.13,319,NA
"320",2020-10-16,"258830","세종메디칼","-",12350,"520","23.75","6,822","1.81",100,0.81,320,NA
"321",2020-10-16,"260930","씨티케이코스메틱스","-",13250,"797","16.62","17,056","0.78",300,2.26,321,NA
"322",2020-10-16,"263020","디케이앤디","-",6630,"365","18.16","6,629","1",0,0,322,NA
"323",2020-10-16,"263600","덕우전자","-",7110,"556","12.79","5,581","1.27",140,1.97,323,NA
"324",2020-10-16,"263810","상신전자","-",3490,"176","19.83","2,424","1.44",0,0,324,NA
"325",2020-10-16,"263860","지니언스","-",5670,"343","16.53","3,585","1.58",0,0,325,NA
"326",2020-10-16,"264660","씨앤지하이테크","-",9130,"1,432","6.38","8,019","1.14",150,1.64,326,NA
"327",2020-10-16,"277410","인산가","-",2005,"121","16.57","1,154","1.74",30,1.5,327,NA
"328",2020-10-16,"279600","미디어젠","-",9000,"-","-","3,891","2.31",0,0,328,NA
"329",2020-10-16,"286750","나노브릭","-",20250,"-","-","3,103","6.53",0,0,329,NA
"330",2020-10-16,"290270","휴네시온","-",5420,"187","28.98","2,478","2.19",35,0.65,330,NA
"331",2020-10-16,"290380","대유","-",11650,"543","21.45","6,992","1.67",250,2.15,331,NA
"332",2020-10-16,"291230","삼성스팩2호","-",2035,"-","-","-","-",0,0,332,NA
"333",2020-10-16,"307160","하나머스트제6호스팩","-",2075,"-","-","-","-",NA,NA,333,NA
"334",2020-10-16,"307870","상상인이안1호스팩","-",2010,"-","-","-","-",NA,NA,334,NA
"335",2020-10-16,"310870","한국제8호스팩","-",2040,"-","-","-","-",NA,NA,335,NA
"336",2020-10-16,"311270","키움제5호스팩","-",2035,"-","-","-","-",NA,NA,336,NA
"337",2020-10-16,"312610","에이에프더블류","-",12550,"614","20.44","7,045","1.78",100,0.8,337,NA
"338",2020-10-16,"313750","유안타제4호스팩","-",2030,"-","-","-","-",NA,NA,338,NA
"339",2020-10-16,"317030","케이비17호스팩","-",2025,"-","-","-","-",NA,NA,339,NA
"340",2020-10-16,"317320","한화에스비아이스팩","-",2590,"-","-","-","-",NA,NA,340,NA
"341",2020-10-16,"317830","에스피시스템스","-",5950,"212","28.07","3,737","1.59",20,0.34,341,NA
"342",2020-10-16,"318010","팜스빌","-",10800,"1,093","9.88","6,987","1.55",200,1.85,342,NA
"343",2020-10-16,"319660","피에스케이","-",29150,"1,058","27.55","12,682","2.3",300,1.03,343,NA
"344",2020-10-16,"321260","유진스팩4호","-",2020,"-","-","-","-",NA,NA,344,NA
"345",2020-10-16,"323210","이베스트이안스팩1호","-",2020,"-","-","-","-",NA,NA,345,NA
"346",2020-10-16,"323280","신영스팩5호","-",2030,"-","-","-","-",NA,NA,346,NA
"347",2020-10-16,"323940","케이비제18호스팩","-",2005,"-","-","-","-",NA,NA,347,NA
"348",2020-10-16,"328380","미래에셋대우스팩3호","-",2010,"-","-","-","-",NA,NA,348,NA
"349",2020-10-16,"329560","상상인이안제2호스팩","-",1995,"-","-","-","-",NA,NA,349,NA
"350",2020-10-16,"330990","케이비제19호스팩","-",2020,"-","-","-","-",NA,NA,350,NA
"351",2020-10-16,"331380","유진스팩5호","-",2000,"-","-","-","-",NA,NA,351,NA
"352",2020-10-16,"332290","대신밸런스제7호스팩","-",2025,"-","-","-","-",NA,NA,352,NA
"353",2020-10-16,"333050","신한제6호스팩","-",2005,"-","-","-","-",NA,NA,353,NA
"354",2020-10-16,"336060","유안타제5호스팩","-",2010,"-","-","-","-",NA,NA,354,NA
"355",2020-10-16,"336570","대신밸런스제8호스팩","-",2025,"-","-","-","-",NA,NA,355,NA
"356",2020-10-16,"337450","SK5호스팩","-",2005,"-","-","-","-",NA,NA,356,NA
"357",2020-10-16,"340120","하이제5호스팩","-",2005,"-","-","-","-",NA,NA,357,NA
"358",2020-10-16,"340440","한화플러스제1호스팩","-",2005,"-","-","-","-",NA,NA,358,NA
"359",2020-10-16,"041910","에스텍파마","-",11850,"1,304","9.09","8,633","1.37",100,0.84,359,NA
"360",2020-10-16,"000440","중앙에너비스","-",8240,"132","62.42","7,246","1.14",160,1.94,360,NA
"361",2020-10-16,"088130","동아엘텍","-",8640,"1,111","7.78","15,454","0.56",150,1.74,361,NA
"362",2020-10-16,"153490","우리이앤엘","-",970,"99","9.8","1,223","0.79",0,0,362,NA
"363",2020-10-16,"241790","오션브릿지","-",16250,"1,093","14.87","6,457","2.52",270,1.66,363,NA
"364",2020-10-16,"263720","디앤씨미디어","-",34450,"404","85.27","3,383","10.18",0,0,364,NA
"365",2020-10-16,"134580","디엠티","-",1995,"-","-","2,181","0.91",0,0,365,NA
"366",2020-10-16,"033790","스카이문스테크놀로지","관리종목",829,"-","-","1,168","0.71",0,0,366,NA
"367",2020-10-16,"244460","올리패스","-",17550,"-","-","1,214","14.46",0,0,367,NA
"368",2020-10-16,"049830","승일","-",8050,"-","-","22,914","0.35",0,0,368,NA
"369",2020-10-16,"006910","보성파워텍","-",2090,"18","116.11","1,743","1.2",0,0,369,NA
"370",2020-10-16,"027050","코리아나","-",5090,"19","267.89","1,953","2.61",0,0,370,NA
"371",2020-10-16,"221840","하이즈항공","-",3595,"221","16.27","4,321","0.83",61,1.7,371,NA
"372",2020-10-16,"341160","하나금융15호스팩","-",2050,"-","-","-","-",NA,NA,372,NA
"373",2020-10-16,"342550","케이비제20호스팩","-",2005,"-","-","-","-",NA,NA,373,NA
"374",2020-10-16,"038060","루멘스","-",1675,"-","-","2,482","0.67",0,0,374,NA
"375",2020-10-16,"104040","대성파인텍","-",1950,"39","50","1,693","1.15",0,0,375,NA
"376",2020-10-16,"045060","오공","-",4475,"444","10.08","4,699","0.95",50,1.12,376,NA
"377",2020-10-16,"069330","유아이디","관리종목",1055,"-","-","1,284","0.82",0,0,377,NA
"378",2020-10-16,"052460","아이크래프트","-",3990,"-","-","2,209","1.81",0,0,378,NA
"379",2020-10-16,"182690","테라셈","관리종목",1550,"-","-","548","2.83",0,0,379,NA
"380",2020-10-16,"344050","신영스팩6호","-",2020,"-","-","-","-",NA,NA,380,NA
"381",2020-10-16,"168330","내츄럴엔도텍","관리종목",2525,"-","-","1,010","2.5",0,0,381,NA
"382",2020-10-16,"025770","한국정보통신","-",8630,"649","13.3","5,319","1.62",0,0,382,NA
"383",2020-10-16,"189860","서전기전","-",3215,"138","23.3","3,894","0.83",30,0.93,383,NA
"384",2020-10-16,"272110","케이엔제이","-",13100,"863","15.18","4,267","3.07",0,0,384,NA
"385",2020-10-16,"031980","피에스케이홀딩스","-",6820,"950","7.18","15,958","0.43",150,2.2,385,NA
"386",2020-10-16,"048770","TPC","-",4130,"-","-","2,030","2.03",15,0.36,386,NA
"387",2020-10-16,"160980","싸이맥스","-",14400,"312","46.15","9,725","1.48",250,1.74,387,NA
"388",2020-10-16,"197140","디지캡","-",4530,"185","24.49","3,932","1.15",70,1.55,388,NA
"389",2020-10-16,"036090","위지트","-",707,"31","22.81","921","0.77",0,0,389,NA
"390",2020-10-16,"065680","우주일렉트로","-",32000,"1,407","22.74","19,095","1.68",300,0.94,390,NA
"391",2020-10-16,"035460","기산텔레콤","-",2885,"231","12.49","2,198","1.31",0,0,391,NA
"392",2020-10-16,"206560","덱스터","-",5270,"-","-","2,242","2.35",0,0,392,NA
"393",2020-10-16,"020400","대동금속","-",8790,"-","-","13,552","0.65",60,0.68,393,NA
"394",2020-10-16,"204270","제이앤티씨","-",11250,"1,691","6.65","5,638","2",0,0,394,NA
"395",2020-10-16,"032790","엠젠플러스","관리종목",4075,"-","-","1,319","3.09",0,0,395,NA
"396",2020-10-16,"040350","큐로컴","-",2345,"-","-","430","5.45",0,0,396,NA
"397",2020-10-16,"004650","창해에탄올","-",12450,"2,729","4.56","13,530","0.92",600,4.82,397,NA
"398",2020-10-16,"017890","한국알콜","-",13000,"1,545","8.41","15,175","0.86",100,0.77,398,NA
"399",2020-10-16,"086820","바이오솔루션","-",24000,"-","-","5,985","4.01",0,0,399,NA
"400",2020-10-16,"340350","SK6호스팩","-",2005,"-","-","-","-",NA,NA,400,NA
"401",2020-10-16,"066410","버킷스튜디오","-",1745,"-","-","1,334","1.31",0,0,401,NA
"402",2020-10-16,"087600","픽셀플러스","관리종목",4815,"-","-","9,523","0.51",0,0,402,NA
"403",2020-10-16,"046440","KG모빌리언스","-",9250,"619","14.94","7,541","1.23",200,2.16,403,NA
"404",2020-10-16,"198080","엔피디","-",3810,"1,167","3.26","3,492","1.09",0,0,404,NA
"405",2020-10-16,"051380","피씨디렉트","-",11650,"494","23.58","4,705","2.48",100,0.86,405,NA
"406",2020-10-16,"311390","네오크레마","-",9040,"164","55.12","5,197","1.74",0,0,406,NA
"407",2020-10-16,"043220","에이치엘비파워","-",1355,"15","90.33","425","3.19",0,0,407,NA
"408",2020-10-16,"046210","파나진","관리종목",4840,"109","44.4","629","7.69",0,0,408,NA
"409",2020-10-16,"068790","DMS","-",8720,"768","11.35","7,205","1.21",75,0.86,409,NA
"410",2020-10-16,"103230","에스앤더블류","관리종목",2045,"-","-","5,410","0.38",0,0,410,NA
"411",2020-10-16,"150840","인트로메딕","-",3230,"-","-","598","5.4",0,0,411,NA
"412",2020-10-16,"014100","메디앙스","관리종목",4195,"3,302","1.27","6,925","0.61",0,0,412,NA
"413",2020-10-16,"036260","이매진아시아","관리종목",2220,"-","-","278","7.99",0,0,413,NA
"414",2020-10-16,"052400","코나아이","관리종목",13050,"-","-","5,557","2.35",0,0,414,NA
"415",2020-10-16,"094170","동운아나텍","-",9050,"548","16.51","1,637","5.53",50,0.55,415,NA
"416",2020-10-16,"101000","상상인인더스트리","-",753,"-","-","400","1.88",0,0,416,NA
"417",2020-10-16,"113810","디젠스","-",507,"-","-","597","0.85",0,0,417,NA
"418",2020-10-16,"007530","영신금속","-",1995,"450","4.43","3,267","0.61",0,0,418,NA
"419",2020-10-16,"035290","더블유에프엠","관리종목",11750,"-","-","451","26.05",0,0,419,NA
"420",2020-10-16,"035890","서희건설","-",1165,"331","3.52","1,826","0.64",30,2.58,420,NA
"421",2020-10-16,"300120","라온피플","-",19200,"989","19.41","6,090","3.15",150,0.78,421,NA
"422",2020-10-16,"028040","미래SCI","관리종목",279,"-","-","376","0.74",0,0,422,NA
"423",2020-10-16,"065420","에스아이리소스","관리종목",639,"-","-","178","3.59",0,0,423,NA
"424",2020-10-16,"176440","에이치엔티","관리종목",1920,"-","-","695","2.76",0,0,424,NA
"425",2020-10-16,"087260","모바일어플라이언스","-",5440,"-","-","942","5.77",0,0,425,NA
"426",2020-10-16,"347140","케이프이에스제4호","-",2025,"-","-","-","-",NA,NA,426,NA
"427",2020-10-16,"033050","제이엠아이","-",1180,"-","-","1,090","1.08",0,0,427,NA
"428",2020-10-16,"241520","DSC인베스트먼트","-",3655,"348","10.5","2,004","1.82",0,0,428,NA
"429",2020-10-16,"299660","셀리드","-",47500,"-","-","5,359","8.86",0,0,429,NA
"430",2020-10-16,"033430","디에스티","관리종목",370,"-","-","64","5.78",0,0,430,NA
"431",2020-10-16,"065710","서호전기","-",22500,"2,978","7.56","14,529","1.55",1200,5.33,431,NA
"432",2020-10-16,"020180","대신정보통신","-",1970,"39","50.51","678","2.91",10,0.51,432,NA
"433",2020-10-16,"024850","피에스엠씨","-",834,"2","417","510","1.64",0,0,433,NA
"434",2020-10-16,"056000","네스엠","-",2135,"-","-","1,229","1.74",0,0,434,NA
"435",2020-10-16,"059090","미코","-",16100,"259","62.16","2,955","5.45",40,0.25,435,NA
"436",2020-10-16,"060310","3S","-",2085,"-","-","745","2.8",0,0,436,NA
"437",2020-10-16,"190650","코리아에셋투자증권","-",6970,"1,207","5.77","10,902","0.64",300,4.3,437,NA
"438",2020-10-16,"007370","진양제약","-",7100,"147","48.3","3,639","1.95",100,1.41,438,NA
"439",2020-10-16,"043910","자연과환경","-",1370,"-","-","835","1.64",0,0,439,NA
"440",2020-10-16,"072870","메가스터디","-",10900,"1,069","10.2","22,365","0.49",450,4.13,440,NA
"441",2020-10-16,"091590","남화토건","-",13200,"424","31.13","11,305","1.17",70,0.53,441,NA
"442",2020-10-16,"100700","세운메디칼","-",3570,"219","16.3","2,174","1.64",50,1.4,442,NA
"443",2020-10-16,"104480","티케이케미칼","-",1800,"110","16.36","2,989","0.6",0,0,443,NA
"444",2020-10-16,"111710","남화산업","-",11200,"150","74.67","6,556","1.71",50,0.45,444,NA
"445",2020-10-16,"124500","아이티센","-",5240,"21","249.52","1,882","2.78",0,0,445,NA
"446",2020-10-16,"131370","알서포트","-",14200,"166","85.54","1,163","12.21",20,0.14,446,NA
"447",2020-10-16,"008800","행남사","관리종목",1770,"-","-","671","2.64",0,0,447,NA
"448",2020-10-16,"041920","메디아나","-",15050,"786","19.15","6,582","2.29",0,0,448,NA
"449",2020-10-16,"066910","손오공","-",1720,"-","-","909","1.89",0,0,449,NA
"450",2020-10-16,"067170","오텍","-",12050,"719","16.76","9,288","1.3",130,1.08,450,NA
"451",2020-10-16,"053660","현진소재","관리종목",400,"-","-","-","-",0,0,451,NA
"452",2020-10-16,"065440","이루온","-",1375,"20","68.75","1,263","1.09",0,0,452,NA
"453",2020-10-16,"317530","캐리소프트","-",4250,"-","-","2,625","1.62",0,0,453,NA
"454",2020-10-16,"053980","오상자이엘","-",13050,"-","-","2,131","6.12",0,0,454,NA
"455",2020-10-16,"114190","강원","관리종목",2500,"-","-","1,211","2.06",0,0,455,NA
"456",2020-10-16,"138690","엘아이에스","-",7540,"-","-","2,625","2.87",0,0,456,NA
"457",2020-10-16,"151860","KG ETS","-",4275,"2,789","1.53","6,733","0.63",110,2.57,457,NA
"458",2020-10-16,"190510","나무가","-",18950,"-","-","6,446","2.94",0,0,458,NA
"459",2020-10-16,"092190","서울바이오시스","-",19050,"147","129.59","4,404","4.33",38,0.2,459,NA
"460",2020-10-16,"104540","코렌텍","-",8700,"246","35.37","2,671","3.26",0,0,460,NA
"461",2020-10-16,"195440","퓨전","관리종목",2075,"-","-","8,080","0.26",0,0,461,NA
"462",2020-10-16,"297570","알로이스","-",2245,"-","-","953","2.36",0,0,462,NA
"463",2020-10-16,"045300","성우테크론","-",5080,"501","10.14","5,355","0.95",40,0.79,463,NA
"464",2020-10-16,"123750","알톤스포츠","관리종목",3160,"-","-","1,245","2.54",0,0,464,NA
"465",2020-10-16,"294140","레몬","-",13950,"-","-","623","22.39",0,0,465,NA
"466",2020-10-16,"033340","좋은사람들","-",1595,"-","-","2,156","0.74",0,0,466,NA
"467",2020-10-16,"041020","인프라웨어","-",1575,"-","-","745","2.11",0,0,467,NA
"468",2020-10-16,"070590","한솔인티큐브","-",2660,"-","-","1,705","1.56",0,0,468,NA
"469",2020-10-16,"013990","아가방컴퍼니","-",2605,"-","-","4,106","0.63",0,0,469,NA
"470",2020-10-16,"014970","삼륭물산","-",9100,"40","227.5","4,755","1.91",75,0.82,470,NA
"471",2020-10-16,"030350","드래곤플라이","-",2565,"-","-","773","3.32",0,0,471,NA
"472",2020-10-16,"033320","제이씨현시스템","-",8270,"37","223.51","4,463","1.85",0,0,472,NA
"473",2020-10-16,"036120","SCI평가정보","-",5560,"141","39.43","610","9.11",69,1.24,473,NA
"474",2020-10-16,"049120","파인디앤씨","-",2030,"-","-","1,718","1.18",25,1.23,474,NA
"475",2020-10-16,"051160","지어소프트","-",11700,"-","-","572","20.45",0,0,475,NA
"476",2020-10-16,"054920","한컴위드","-",6000,"1,905","3.15","4,404","1.36",0,0,476,NA
"477",2020-10-16,"060240","룽투코리아","-",5370,"67","80.15","2,898","1.85",0,0,477,NA
"478",2020-10-16,"064480","브리지텍","-",3580,"-","-","2,755","1.3",100,2.79,478,NA
"479",2020-10-16,"069410","엔텔스","-",8050,"301","26.74","6,109","1.32",0,0,479,NA
"480",2020-10-16,"073540","에프알텍","-",6030,"-","-","2,742","2.2",0,0,480,NA
"481",2020-10-16,"093520","매커스","-",4665,"368","12.68","3,268","1.43",100,2.14,481,NA
"482",2020-10-16,"115440","우리넷","-",8810,"283","31.13","7,874","1.12",50,0.57,482,NA
"483",2020-10-16,"131220","대한과학","-",7930,"165","48.06","3,788","2.09",60,0.76,483,NA
"484",2020-10-16,"147760","마이크로프랜드","-",5560,"-","-","3,801","1.46",0,0,484,NA
"485",2020-10-16,"159580","제로투세븐","-",6810,"473","14.4","3,635","1.87",0,0,485,NA
"486",2020-10-16,"160550","NEW","-",4000,"-","-","3,979","1.01",0,0,486,NA
"487",2020-10-16,"170790","파이오링크","-",14500,"868","16.71","5,640","2.57",100,0.69,487,NA
"488",2020-10-16,"215100","로보로보","-",4715,"63","74.84","1,383","3.41",13,0.28,488,NA
"489",2020-10-16,"263690","디알젬","-",17650,"485","36.39","2,872","6.15",50,0.28,489,NA
"490",2020-10-16,"294630","서남","-",2970,"-","-","357","8.32",0,0,490,NA
