date,won_per_dollar
2000/01/04,1134.50
2000/01/05,1125.80
2000/01/06,1130.10
2000/01/07,1139.10
2000/01/08,1145.90
2000/01/10,1145.90
2000/01/11,1135.30
2000/01/12,1137.30
2000/01/13,1147.00
2000/01/14,1138.50
2000/01/15,1127.10
2000/01/17,1127.10
2000/01/18,1122.10
2000/01/19,1124.40
2000/01/20,1128.90
2000/01/21,1132.20
2000/01/22,1127.60
2000/01/24,1127.60
2000/01/25,1126.20
2000/01/26,1125.90
2000/01/27,1126.80
2000/01/28,1126.10
2000/01/29,1122.10
2000/01/31,1122.10
2000/02/01,1125.40
2000/02/02,1125.00
2000/02/03,1131.00
2000/02/07,1129.00
2000/02/08,1129.00
2000/02/09,1130.10
2000/02/10,1125.50
2000/02/11,1121.10
2000/02/12,1116.80
2000/02/14,1116.80
2000/02/15,1119.70
2000/02/16,1127.40
2000/02/17,1125.30
2000/02/18,1127.80
2000/02/19,1130.20
2000/02/21,1130.20
2000/02/22,1131.00
2000/02/23,1134.40
2000/02/24,1133.70
2000/02/25,1139.10
2000/02/26,1141.00
2000/02/28,1141.00
2000/02/29,1131.80
2000/03/02,1132.40
2000/03/03,1122.70
2000/03/04,1120.90
2000/03/06,1120.90
2000/03/07,1120.10
2000/03/08,1117.40
2000/03/09,1120.10
2000/03/10,1120.30
2000/03/11,1119.60
2000/03/13,1119.60
2000/03/14,1120.80
2000/03/15,1120.10
2000/03/16,1118.00
2000/03/17,1117.60
2000/03/18,1117.80
2000/03/20,1117.80
2000/03/21,1118.00
2000/03/22,1117.80
2000/03/23,1114.60
2000/03/24,1112.00
2000/03/25,1108.70
2000/03/27,1108.70
2000/03/28,1110.20
2000/03/29,1111.20
2000/03/30,1111.40
2000/03/31,1108.30
2000/04/01,1106.40
2000/04/03,1106.40
2000/04/04,1111.20
2000/04/06,1113.20
2000/04/07,1113.10
2000/04/08,1109.60
2000/04/10,1109.60
2000/04/11,1107.80
2000/04/12,1109.40
2000/04/14,1109.40
2000/04/15,1109.90
2000/04/17,1109.90
2000/04/18,1114.80
2000/04/19,1110.50
2000/04/20,1109.10
2000/04/21,1109.70
2000/04/22,1109.10
2000/04/24,1109.10
2000/04/25,1108.40
2000/04/26,1108.70
2000/04/27,1108.50
2000/04/28,1110.40
2000/04/29,1110.30
2000/05/02,1110.30
2000/05/03,1110.30
2000/05/04,1109.60
2000/05/06,1111.00
2000/05/08,1111.00
2000/05/09,1109.80
2000/05/10,1109.60
2000/05/12,1109.40
2000/05/13,1111.90
2000/05/15,1111.90
2000/05/16,1114.10
2000/05/17,1115.40
2000/05/18,1115.00
2000/05/19,1116.90
2000/05/20,1123.00
2000/05/22,1123.00
2000/05/23,1125.70
2000/05/24,1132.80
2000/05/25,1137.20
2000/05/26,1129.60
2000/05/27,1135.20
2000/05/29,1135.20
2000/05/30,1138.50
2000/05/31,1133.80
2000/06/01,1130.00
2000/06/02,1131.90
2000/06/03,1125.80
2000/06/05,1125.80
2000/06/07,1119.50
2000/06/08,1114.40
2000/06/09,1114.50
2000/06/10,1115.60
2000/06/12,1115.60
2000/06/13,1113.40
2000/06/14,1114.50
2000/06/15,1115.20
2000/06/16,1114.60
2000/06/17,1116.50
2000/06/19,1116.50
2000/06/20,1119.00
2000/06/21,1119.80
2000/06/22,1119.10
2000/06/23,1118.80
2000/06/24,1119.70
2000/06/26,1119.70
2000/06/27,1118.70
2000/06/28,1117.90
2000/06/29,1117.00
2000/06/30,1114.80
2000/07/01,1115.40
2000/07/03,1115.40
2000/07/04,1113.20
2000/07/05,1114.60
2000/07/06,1116.40
2000/07/07,1118.90
2000/07/08,1117.00
2000/07/10,1117.00
2000/07/11,1118.70
2000/07/12,1116.30
2000/07/13,1115.40
2000/07/14,1114.00
2000/07/15,1112.40
2000/07/18,1112.40
2000/07/19,1113.50
2000/07/20,1113.30
2000/07/21,1112.10
2000/07/22,1112.30
2000/07/24,1112.30
2000/07/25,1113.40
2000/07/26,1114.90
2000/07/27,1115.80
2000/07/28,1114.50
2000/07/29,1116.20
2000/07/31,1116.20
2000/08/01,1117.10
2000/08/02,1116.20
2000/08/03,1115.70
2000/08/04,1114.80
2000/08/05,1115.30
2000/08/07,1115.30
2000/08/08,1116.20
2000/08/09,1116.90
2000/08/10,1114.70
2000/08/11,1114.10
2000/08/12,1114.80
2000/08/14,1114.80
2000/08/16,1114.90
2000/08/17,1115.00
2000/08/18,1114.60
2000/08/19,1114.70
2000/08/21,1114.70
2000/08/22,1114.60
2000/08/23,1114.30
2000/08/24,1114.60
2000/08/25,1114.20
2000/08/26,1114.20
2000/08/28,1114.20
2000/08/29,1113.00
2000/08/30,1111.20
2000/08/31,1108.80
2000/09/01,1109.40
2000/09/02,1106.80
2000/09/04,1106.80
2000/09/05,1105.00
2000/09/06,1104.90
2000/09/07,1106.10
2000/09/08,1109.00
2000/09/09,1108.90
2000/09/14,1108.90
2000/09/15,1113.50
2000/09/16,1117.90
2000/09/18,1117.90
2000/09/19,1130.60
2000/09/20,1127.70
2000/09/21,1121.00
2000/09/22,1129.00
2000/09/23,1132.70
2000/09/25,1132.70
2000/09/26,1124.70
2000/09/27,1121.70
2000/09/28,1114.60
2000/09/29,1114.70
2000/09/30,1115.00
2000/10/02,1115.00
2000/10/04,1116.20
2000/10/05,1121.50
2000/10/06,1118.10
2000/10/07,1116.50
2000/10/09,1116.50
2000/10/10,1116.60
2000/10/11,1118.00
2000/10/12,1123.30
2000/10/13,1122.30
2000/10/14,1128.70
2000/10/16,1128.70
2000/10/17,1125.90
2000/10/18,1130.20
2000/10/19,1138.60
2000/10/20,1140.30
2000/10/21,1128.60
2000/10/23,1128.60
2000/10/24,1133.60
2000/10/25,1135.30
2000/10/26,1136.50
2000/10/27,1139.70
2000/10/28,1133.70
2000/10/30,1133.70
2000/10/31,1136.70
2000/11/01,1140.60
2000/11/02,1135.50
2000/11/03,1134.70
2000/11/04,1132.60
2000/11/06,1132.60
2000/11/07,1131.90
2000/11/08,1134.40
2000/11/09,1137.30
2000/11/10,1134.40
2000/11/11,1133.10
2000/11/13,1133.10
2000/11/14,1137.90
2000/11/15,1136.40
2000/11/16,1134.70
2000/11/17,1137.80
2000/11/18,1140.40
2000/11/20,1140.40
2000/11/21,1147.30
2000/11/22,1165.90
2000/11/23,1167.10
2000/11/24,1184.30
2000/11/25,1195.20
2000/11/27,1195.20
2000/11/28,1186.80
2000/11/29,1185.00
2000/11/30,1195.30
2000/12/01,1212.10
2000/12/04,1210.90
2000/12/05,1213.80
2000/12/06,1211.50
2000/12/07,1193.80
2000/12/08,1204.70
2000/12/11,1189.70
2000/12/12,1185.50
2000/12/13,1187.00
2000/12/14,1196.70
2000/12/15,1200.70
2000/12/18,1204.90
2000/12/19,1205.90
2000/12/20,1206.00
2000/12/21,1214.70
2000/12/22,1224.70
2000/12/26,1232.10
2000/12/27,1249.10
2000/12/28,1266.90
2000/12/29,1252.00
2001/01/02,1259.70
2001/01/03,1267.80
2001/01/04,1285.40
2001/01/05,1249.30
2001/01/08,1267.80
2001/01/09,1264.60
2001/01/10,1257.90
2001/01/11,1261.60
2001/01/12,1276.60
2001/01/15,1281.20
2001/01/16,1285.90
2001/01/17,1284.40
2001/01/18,1277.20
2001/01/19,1286.50
2001/01/22,1276.70
2001/01/26,1270.90
2001/01/29,1275.30
2001/01/30,1279.50
2001/01/31,1265.50
2001/02/01,1261.30
2001/02/02,1259.70
2001/02/05,1251.90
2001/02/06,1258.60
2001/02/07,1257.00
2001/02/08,1263.40
2001/02/09,1268.80
2001/02/12,1261.30
2001/02/13,1265.20
2001/02/14,1256.40
2001/02/15,1252.10
2001/02/16,1246.90
2001/02/19,1242.40
2001/02/20,1248.00
2001/02/21,1243.30
2001/02/22,1235.70
2001/02/23,1244.30
2001/02/26,1246.60
2001/02/27,1247.80
2001/02/28,1245.70
2001/03/02,1249.80
2001/03/05,1261.40
2001/03/06,1274.30
2001/03/07,1266.30
2001/03/08,1269.70
2001/03/09,1274.70
2001/03/12,1267.10
2001/03/13,1278.70
2001/03/14,1279.30
2001/03/15,1275.20
2001/03/16,1286.20
2001/03/19,1291.60
2001/03/20,1298.40
2001/03/21,1294.90
2001/03/22,1302.90
2001/03/23,1313.80
2001/03/26,1314.70
2001/03/27,1312.50
2001/03/28,1307.50
2001/03/29,1303.30
2001/03/30,1314.00
2001/04/02,1328.00
2001/04/03,1342.30
2001/04/04,1345.40
2001/04/06,1351.50
2001/04/09,1346.80
2001/04/10,1340.60
2001/04/11,1337.50
2001/04/12,1322.50
2001/04/13,1325.10
2001/04/16,1322.80
2001/04/17,1331.70
2001/04/18,1324.20
2001/04/19,1313.70
2001/04/20,1298.60
2001/04/23,1309.20
2001/04/24,1314.50
2001/04/25,1310.30
2001/04/26,1310.60
2001/04/27,1309.80
2001/04/30,1324.70
2001/05/02,1321.10
2001/05/03,1304.50
2001/05/04,1295.30
2001/05/07,1293.10
2001/05/08,1302.20
2001/05/09,1298.10
2001/05/10,1303.60
2001/05/11,1306.20
2001/05/14,1301.70
2001/05/15,1297.40
2001/05/16,1304.00
2001/05/17,1307.20
2001/05/18,1302.50
2001/05/21,1299.20
2001/05/22,1302.90
2001/05/23,1294.80
2001/05/24,1286.60
2001/05/25,1280.80
2001/05/28,1288.50
2001/05/29,1295.30
2001/05/31,1292.90
2001/06/01,1286.00
2001/06/04,1282.20
2001/06/05,1285.30
2001/06/07,1285.90
2001/06/08,1287.80
2001/06/11,1285.80
2001/06/12,1289.60
2001/06/13,1290.30
2001/06/14,1292.10
2001/06/15,1291.70
2001/06/18,1292.00
2001/06/19,1299.80
2001/06/20,1304.30
2001/06/21,1298.00
2001/06/22,1301.90
2001/06/25,1304.20
2001/06/26,1302.90
2001/06/27,1298.90
2001/06/28,1299.80
2001/06/29,1302.30
2001/07/02,1300.70
2001/07/03,1300.30
2001/07/04,1295.30
2001/07/05,1295.50
2001/07/06,1295.00
2001/07/09,1295.50
2001/07/10,1296.60
2001/07/11,1297.70
2001/07/12,1307.40
2001/07/13,1307.20
2001/07/16,1304.00
2001/07/18,1311.60
2001/07/19,1310.10
2001/07/20,1305.90
2001/07/23,1303.70
2001/07/24,1308.60
2001/07/25,1312.10
2001/07/26,1308.70
2001/07/27,1302.20
2001/07/30,1301.10
2001/07/31,1301.40
2001/08/01,1302.50
2001/08/02,1297.70
2001/08/03,1291.30
2001/08/06,1283.80
2001/08/07,1287.50
2001/08/08,1288.60
2001/08/09,1285.70
2001/08/10,1289.30
2001/08/13,1281.20
2001/08/14,1284.80
2001/08/16,1288.00
2001/08/17,1278.50
2001/08/20,1283.40
2001/08/21,1286.90
2001/08/22,1286.10
2001/08/23,1282.40
2001/08/24,1284.30
2001/08/27,1282.00
2001/08/28,1280.70
2001/08/29,1279.40
2001/08/30,1281.80
2001/08/31,1283.80
2001/09/03,1282.10
2001/09/04,1280.10
2001/09/05,1280.20
2001/09/06,1282.80
2001/09/07,1286.60
2001/09/10,1287.60
2001/09/11,1288.70
2001/09/12,1295.20
2001/09/13,1285.20
2001/09/14,1289.40
2001/09/17,1296.70
2001/09/18,1297.50
2001/09/19,1297.80
2001/09/20,1296.00
2001/09/21,1298.70
2001/09/24,1298.00
2001/09/25,1307.20
2001/09/26,1306.50
2001/09/27,1306.70
2001/09/28,1305.90
2001/10/04,1309.10
2001/10/05,1313.90
2001/10/08,1312.90
2001/10/09,1311.80
2001/10/10,1308.70
2001/10/11,1307.40
2001/10/12,1302.80
2001/10/15,1299.90
2001/10/16,1296.40
2001/10/17,1296.80
2001/10/18,1302.60
2001/10/19,1299.00
2001/10/22,1301.20
2001/10/23,1303.00
2001/10/24,1304.30
2001/10/25,1300.40
2001/10/26,1296.20
2001/10/29,1296.00
2001/10/30,1294.00
2001/10/31,1296.10
2001/11/01,1297.00
2001/11/02,1296.80
2001/11/05,1296.60
2001/11/06,1296.20
2001/11/07,1295.90
2001/11/08,1292.80
2001/11/09,1289.30
2001/11/12,1282.50
2001/11/13,1284.30
2001/11/14,1285.30
2001/11/15,1284.80
2001/11/16,1283.10
2001/11/19,1283.40
2001/11/20,1283.90
2001/11/21,1283.10
2001/11/22,1281.50
2001/11/23,1278.70
2001/11/26,1275.60
2001/11/27,1266.30
2001/11/28,1265.20
2001/11/29,1269.70
2001/11/30,1274.00
2001/12/03,1269.70
2001/12/04,1272.40
2001/12/05,1271.90
2001/12/06,1271.00
2001/12/07,1268.40
2001/12/10,1273.30
2001/12/11,1280.40
2001/12/12,1280.10
2001/12/13,1274.40
2001/12/14,1274.00
2001/12/17,1281.10
2001/12/18,1292.50
2001/12/19,1292.70
2001/12/20,1291.40
2001/12/21,1299.20
2001/12/24,1311.00
2001/12/26,1308.00
2001/12/27,1317.60
2001/12/28,1325.10
2001/12/31,1326.10
2002/01/02,1314.60
2002/01/03,1320.40
2002/01/04,1317.20
2002/01/07,1307.70
2002/01/08,1302.90
2002/01/09,1309.50
2002/01/10,1314.30
2002/01/11,1314.20
2002/01/14,1311.40
2002/01/15,1311.60
2002/01/16,1316.60
2002/01/17,1317.80
2002/01/18,1319.90
2002/01/21,1320.00
2002/01/22,1320.80
2002/01/23,1326.60
2002/01/24,1332.30
2002/01/25,1331.90
2002/01/28,1328.60
2002/01/29,1322.30
2002/01/30,1314.60
2002/01/31,1314.80
2002/02/01,1308.50
2002/02/04,1319.60
2002/02/05,1313.40
2002/02/06,1314.70
2002/02/07,1317.80
2002/02/08,1318.70
2002/02/14,1318.80
2002/02/15,1316.00
2002/02/18,1315.50
2002/02/19,1316.00
2002/02/20,1319.80
2002/02/21,1321.20
2002/02/22,1321.10
2002/02/25,1321.80
2002/02/26,1322.90
2002/02/27,1323.90
2002/02/28,1327.70
2002/03/04,1326.00
2002/03/05,1319.50
2002/03/06,1315.60
2002/03/07,1315.10
2002/03/08,1311.10
2002/03/11,1310.60
2002/03/12,1316.60
2002/03/13,1319.40
2002/03/14,1320.30
2002/03/15,1322.70
2002/03/18,1322.40
2002/03/19,1324.10
2002/03/20,1327.30
2002/03/21,1326.70
2002/03/22,1326.70
2002/03/25,1328.40
2002/03/26,1330.20
2002/03/27,1331.60
2002/03/28,1327.60
2002/03/29,1327.00
2002/04/01,1326.40
2002/04/02,1325.30
2002/04/03,1328.80
2002/04/04,1328.40
2002/04/08,1329.90
2002/04/09,1328.70
2002/04/10,1329.10
2002/04/11,1328.90
2002/04/12,1330.10
2002/04/15,1331.90
2002/04/16,1329.70
2002/04/17,1326.60
2002/04/18,1320.70
2002/04/19,1314.50
2002/04/22,1310.80
2002/04/23,1308.90
2002/04/24,1306.20
2002/04/25,1308.30
2002/04/26,1299.50
2002/04/29,1297.90
2002/04/30,1292.20
2002/05/02,1293.70
2002/05/03,1287.90
2002/05/06,1288.20
2002/05/07,1280.10
2002/05/08,1279.30
2002/05/09,1283.60
2002/05/10,1284.80
2002/05/13,1280.10
2002/05/14,1274.70
2002/05/15,1278.40
2002/05/16,1278.90
2002/05/17,1272.30
2002/05/20,1265.90
2002/05/21,1253.30
2002/05/22,1256.40
2002/05/23,1245.30
2002/05/24,1247.70
2002/05/27,1247.70
2002/05/28,1237.50
2002/05/29,1230.60
2002/05/30,1235.90
2002/05/31,1233.30
2002/06/03,1226.20
2002/06/04,1228.60
2002/06/05,1222.10
2002/06/07,1221.60
2002/06/10,1228.40
2002/06/11,1229.50
2002/06/12,1227.50
2002/06/14,1230.80
2002/06/17,1231.70
2002/06/18,1236.30
2002/06/19,1233.10
2002/06/20,1230.70
2002/06/21,1226.50
2002/06/24,1220.20
2002/06/25,1212.30
2002/06/26,1213.00
2002/06/27,1208.20
2002/06/28,1204.80
2002/07/02,1201.80
2002/07/03,1203.30
2002/07/04,1205.60
2002/07/05,1201.10
2002/07/08,1201.70
2002/07/09,1195.80
2002/07/10,1186.30
2002/07/11,1180.90
2002/07/12,1178.00
2002/07/15,1183.30
2002/07/16,1177.80
2002/07/18,1173.20
2002/07/19,1173.30
2002/07/22,1171.30
2002/07/23,1166.00
2002/07/24,1171.10
2002/07/25,1172.80
2002/07/26,1168.70
2002/07/29,1180.00
2002/07/30,1202.80
2002/07/31,1197.00
2002/08/01,1190.50
2002/08/02,1182.00
2002/08/05,1181.20
2002/08/06,1188.30
2002/08/07,1208.30
2002/08/08,1207.20
2002/08/09,1203.50
2002/08/12,1207.10
2002/08/13,1199.50
2002/08/14,1196.60
2002/08/16,1189.90
2002/08/19,1189.10
2002/08/20,1192.00
2002/08/21,1196.60
2002/08/22,1192.20
2002/08/23,1193.60
2002/08/26,1202.50
2002/08/27,1201.10
2002/08/28,1201.30
2002/08/29,1197.70
2002/08/30,1204.90
2002/09/02,1200.50
2002/09/03,1204.60
2002/09/04,1199.90
2002/09/05,1195.10
2002/09/06,1193.90
2002/09/09,1194.60
2002/09/10,1196.00
2002/09/11,1198.70
2002/09/12,1202.80
2002/09/13,1202.90
2002/09/16,1201.40
2002/09/17,1217.30
2002/09/18,1219.00
2002/09/19,1212.80
2002/09/23,1210.70
2002/09/24,1221.30
2002/09/25,1225.80
2002/09/26,1224.00
2002/09/27,1227.30
2002/09/30,1225.50
2002/10/01,1229.40
2002/10/02,1228.60
2002/10/04,1230.50
2002/10/07,1231.20
2002/10/08,1237.40
2002/10/09,1243.40
2002/10/10,1245.10
2002/10/11,1253.30
2002/10/14,1261.10
2002/10/15,1259.90
2002/10/16,1262.80
2002/10/17,1258.00
2002/10/18,1246.00
2002/10/21,1242.20
2002/10/22,1244.10
2002/10/23,1242.30
2002/10/24,1237.40
2002/10/25,1228.00
2002/10/28,1230.60
2002/10/29,1232.40
2002/10/30,1227.10
2002/10/31,1233.40
2002/11/01,1224.90
2002/11/04,1224.00
2002/11/05,1219.70
2002/11/06,1215.80
2002/11/07,1220.00
2002/11/08,1216.90
2002/11/11,1210.40
2002/11/12,1199.90
2002/11/13,1203.50
2002/11/14,1203.10
2002/11/15,1208.00
2002/11/18,1208.80
2002/11/19,1206.30
2002/11/20,1208.70
2002/11/21,1216.30
2002/11/22,1214.30
2002/11/25,1213.50
2002/11/26,1213.40
2002/11/27,1205.40
2002/11/28,1204.40
2002/11/29,1207.70
2002/12/02,1208.00
2002/12/03,1211.30
2002/12/04,1217.10
2002/12/05,1216.30
2002/12/06,1222.80
2002/12/09,1228.00
2002/12/10,1212.00
2002/12/11,1216.10
2002/12/12,1215.80
2002/12/13,1212.10
2002/12/16,1209.00
2002/12/17,1202.20
2002/12/18,1200.70
2002/12/20,1200.10
2002/12/23,1203.20
2002/12/24,1202.70
2002/12/26,1201.10
2002/12/27,1200.30
2002/12/30,1197.20
2002/12/31,1200.40
2003/01/02,1187.80
2003/01/03,1190.50
2003/01/06,1196.10
2003/01/07,1191.60
2003/01/08,1187.20
2003/01/09,1188.60
2003/01/10,1179.50
2003/01/13,1180.30
2003/01/14,1177.00
2003/01/15,1176.50
2003/01/16,1173.70
2003/01/17,1173.40
2003/01/20,1173.60
2003/01/21,1174.20
2003/01/22,1177.20
2003/01/23,1175.60
2003/01/24,1178.20
2003/01/27,1171.90
2003/01/28,1170.40
2003/01/29,1170.90
2003/01/30,1170.50
2003/02/03,1170.90
2003/02/04,1177.60
2003/02/05,1179.80
2003/02/06,1174.10
2003/02/07,1177.10
2003/02/10,1179.90
2003/02/11,1192.80
2003/02/12,1207.80
2003/02/13,1202.90
2003/02/14,1202.70
2003/02/17,1201.40
2003/02/18,1207.20
2003/02/19,1202.40
2003/02/20,1198.40
2003/02/21,1196.40
2003/02/24,1194.10
2003/02/25,1192.60
2003/02/26,1191.10
2003/02/27,1187.70
2003/02/28,1186.80
2003/03/03,1190.30
2003/03/04,1194.30
2003/03/05,1193.20
2003/03/06,1194.90
2003/03/07,1208.10
2003/03/10,1218.00
2003/03/11,1229.10
2003/03/12,1236.70
2003/03/13,1237.30
2003/03/14,1247.90
2003/03/17,1241.00
2003/03/18,1241.60
2003/03/19,1249.60
2003/03/20,1255.60
2003/03/21,1253.80
2003/03/24,1249.60
2003/03/25,1251.10
2003/03/26,1246.10
2003/03/27,1244.80
2003/03/28,1244.60
2003/03/31,1252.90
2003/04/01,1258.00
2003/04/02,1254.30
2003/04/03,1253.90
2003/04/04,1254.90
2003/04/07,1258.00
2003/04/08,1257.00
2003/04/09,1255.00
2003/04/10,1253.40
2003/04/11,1239.80
2003/04/14,1226.30
2003/04/15,1224.10
2003/04/16,1217.30
2003/04/17,1216.50
2003/04/18,1209.50
2003/04/21,1205.00
2003/04/22,1204.70
2003/04/23,1217.00
2003/04/24,1219.50
2003/04/25,1221.00
2003/04/28,1234.40
2003/04/29,1229.40
2003/04/30,1213.10
2003/05/02,1213.90
2003/05/06,1211.10
2003/05/07,1205.90
2003/05/09,1196.90
2003/05/12,1199.90
2003/05/13,1196.00
2003/05/14,1199.80
2003/05/15,1201.50
2003/05/16,1195.20
2003/05/19,1197.80
2003/05/20,1193.60
2003/05/21,1199.10
2003/05/22,1193.90
2003/05/23,1197.40
2003/05/26,1193.40
2003/05/27,1194.00
2003/05/28,1199.40
2003/05/29,1200.40
2003/05/30,1206.60
2003/06/02,1205.30
2003/06/03,1207.50
2003/06/04,1202.30
2003/06/05,1201.50
2003/06/09,1200.80
2003/06/10,1200.30
2003/06/11,1193.70
2003/06/12,1193.10
2003/06/13,1194.30
2003/06/16,1192.70
2003/06/17,1191.00
2003/06/18,1188.40
2003/06/19,1184.50
2003/06/20,1186.00
2003/06/23,1190.60
2003/06/24,1190.90
2003/06/25,1189.20
2003/06/26,1188.50
2003/06/27,1186.70
2003/06/30,1193.10
2003/07/01,1194.90
2003/07/02,1191.00
2003/07/03,1188.10
2003/07/04,1185.10
2003/07/07,1182.30
2003/07/08,1180.00
2003/07/09,1179.20
2003/07/10,1179.60
2003/07/11,1178.50
2003/07/14,1179.20
2003/07/15,1177.00
2003/07/16,1175.70
2003/07/18,1178.80
2003/07/21,1182.50
2003/07/22,1179.40
2003/07/23,1182.00
2003/07/24,1181.40
2003/07/25,1180.30
2003/07/28,1181.20
2003/07/29,1179.30
2003/07/30,1179.50
2003/07/31,1180.00
2003/08/01,1180.60
2003/08/04,1180.40
2003/08/05,1181.40
2003/08/06,1186.10
2003/08/07,1185.90
2003/08/08,1185.50
2003/08/11,1181.90
2003/08/12,1180.20
2003/08/13,1178.30
2003/08/14,1179.30
2003/08/18,1178.30
2003/08/19,1175.90
2003/08/20,1178.60
2003/08/21,1176.40
2003/08/22,1173.90
2003/08/25,1170.60
2003/08/26,1170.50
2003/08/27,1170.80
2003/08/28,1173.90
2003/08/29,1179.90
2003/09/01,1178.50
2003/09/02,1175.90
2003/09/03,1176.70
2003/09/04,1176.10
2003/09/05,1173.40
2003/09/08,1171.80
2003/09/09,1172.80
2003/09/15,1170.10
2003/09/16,1173.10
2003/09/17,1171.40
2003/09/18,1170.60
2003/09/19,1170.30
2003/09/22,1168.80
2003/09/23,1152.00
2003/09/24,1151.10
2003/09/25,1152.50
2003/09/26,1151.10
2003/09/29,1150.80
2003/09/30,1150.20
2003/10/01,1150.30
2003/10/02,1152.30
2003/10/06,1150.50
2003/10/07,1151.90
2003/10/08,1151.40
2003/10/09,1148.90
2003/10/10,1149.50
2003/10/13,1148.40
2003/10/14,1146.60
2003/10/15,1158.50
2003/10/16,1169.50
2003/10/17,1177.60
2003/10/20,1174.50
2003/10/21,1174.40
2003/10/22,1180.00
2003/10/23,1181.90
2003/10/24,1179.40
2003/10/27,1185.80
2003/10/28,1184.20
2003/10/29,1183.40
2003/10/30,1181.60
2003/10/31,1177.30
2003/11/03,1182.40
2003/11/04,1185.30
2003/11/05,1185.80
2003/11/06,1183.10
2003/11/07,1181.70
2003/11/10,1180.20
2003/11/11,1174.80
2003/11/12,1175.10
2003/11/13,1174.40
2003/11/14,1173.20
2003/11/17,1171.20
2003/11/18,1178.30
2003/11/19,1180.50
2003/11/20,1177.40
2003/11/21,1186.80
2003/11/24,1195.50
2003/11/25,1202.30
2003/11/26,1203.40
2003/11/27,1203.40
2003/11/28,1202.60
2003/12/01,1203.60
2003/12/02,1203.40
2003/12/03,1196.90
2003/12/04,1194.10
2003/12/05,1192.20
2003/12/08,1193.40
2003/12/09,1187.60
2003/12/10,1188.10
2003/12/11,1184.90
2003/12/12,1188.90
2003/12/15,1185.20
2003/12/16,1184.50
2003/12/17,1187.60
2003/12/18,1188.70
2003/12/19,1189.50
2003/12/22,1190.70
2003/12/23,1193.10
2003/12/24,1195.80
2003/12/26,1199.00
2003/12/29,1199.70
2003/12/30,1200.30
2003/12/31,1197.80
2004/01/02,1194.30
2004/01/05,1195.50
2004/01/06,1193.60
2004/01/07,1187.90
2004/01/08,1187.40
2004/01/09,1183.30
2004/01/12,1182.90
2004/01/13,1178.50
2004/01/14,1179.90
2004/01/15,1180.20
2004/01/16,1187.40
2004/01/19,1187.10
2004/01/20,1185.70
2004/01/26,1188.60
2004/01/27,1181.60
2004/01/28,1177.20
2004/01/29,1173.00
2004/01/30,1173.60
2004/02/02,1174.90
2004/02/03,1170.70
2004/02/04,1166.20
2004/02/05,1168.30
2004/02/06,1167.20
2004/02/09,1169.20
2004/02/10,1167.40
2004/02/11,1162.90
2004/02/12,1161.00
2004/02/13,1160.70
2004/02/16,1160.80
2004/02/17,1158.50
2004/02/18,1158.20
2004/02/19,1154.60
2004/02/20,1161.70
2004/02/23,1166.90
2004/02/24,1182.10
2004/02/25,1176.80
2004/02/26,1171.10
2004/02/27,1174.50
2004/03/02,1176.50
2004/03/03,1173.40
2004/03/04,1178.70
2004/03/05,1171.90
2004/03/08,1174.30
2004/03/09,1173.40
2004/03/10,1170.60
2004/03/11,1172.10
2004/03/12,1168.60
2004/03/15,1175.20
2004/03/16,1177.00
2004/03/17,1171.20
2004/03/18,1166.20
2004/03/19,1159.60
2004/03/22,1158.60
2004/03/23,1159.50
2004/03/24,1157.30
2004/03/25,1154.50
2004/03/26,1155.10
2004/03/29,1157.10
2004/03/30,1155.10
2004/03/31,1153.60
2004/04/01,1150.00
2004/04/02,1142.60
2004/04/06,1141.20
2004/04/07,1148.40
2004/04/08,1144.20
2004/04/09,1140.60
2004/04/12,1142.40
2004/04/13,1142.20
2004/04/14,1140.60
2004/04/16,1148.80
2004/04/19,1160.30
2004/04/20,1155.80
2004/04/21,1154.50
2004/04/22,1156.00
2004/04/23,1159.40
2004/04/26,1158.70
2004/04/27,1154.90
2004/04/28,1152.80
2004/04/29,1155.80
2004/04/30,1167.70
2004/05/03,1175.20
2004/05/04,1172.80
2004/05/06,1168.70
2004/05/07,1166.20
2004/05/10,1170.50
2004/05/11,1183.10
2004/05/12,1188.40
2004/05/13,1182.10
2004/05/14,1184.10
2004/05/17,1187.90
2004/05/18,1184.20
2004/05/19,1184.20
2004/05/20,1177.80
2004/05/21,1176.50
2004/05/24,1177.10
2004/05/25,1176.30
2004/05/27,1178.00
2004/05/28,1171.30
2004/05/31,1165.70
2004/06/01,1163.20
2004/06/02,1161.60
2004/06/03,1165.20
2004/06/04,1162.60
2004/06/07,1164.10
2004/06/08,1159.00
2004/06/09,1158.00
2004/06/10,1154.70
2004/06/11,1159.40
2004/06/14,1158.40
2004/06/15,1163.10
2004/06/16,1163.50
2004/06/17,1157.00
2004/06/18,1157.70
2004/06/21,1158.30
2004/06/22,1156.40
2004/06/23,1157.20
2004/06/24,1160.20
2004/06/25,1156.50
2004/06/28,1151.00
2004/06/29,1150.70
2004/06/30,1152.50
2004/07/01,1152.50
2004/07/02,1153.50
2004/07/05,1155.80
2004/07/06,1152.80
2004/07/07,1154.80
2004/07/08,1153.80
2004/07/09,1150.20
2004/07/12,1150.70
2004/07/13,1147.40
2004/07/14,1149.70
2004/07/15,1150.90
2004/07/16,1158.70
2004/07/19,1166.80
2004/07/20,1158.20
2004/07/21,1162.10
