"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"626","234340","세틀뱅크","코스닥","IT S/W & SVC",29700,100,275229900000,"2020-10-16","-",29700,"1,466","20.26","11,939","2.49",380,1.28,595,NA
"627","143240","사람인에이치알","코스닥","IT S/W & SVC",23600,-50,275158606800,"2020-10-16","-",23600,"2,314","10.2","9,543","2.47",580,2.46,1296,NA
"628","023900","풍국주정","코스닥","음식료·담배",21800,-600,2.7468e+11,"2020-10-16","-",21800,"618","35.28","10,607","2.06",160,0.73,609,NA
"629","002100","경농","코스피","화학",12600,-300,273316050000,"2020-10-16","-",12600,"254","49.61","8,484","1.49",220,1.75,1738,NA
"630","033240","자화전자","코스피","전기전자",15250,-750,2.72975e+11,"2020-10-16","-",15250,"-","-","15,564","0.98",0,0,1605,NA
"631","228670","레이","코스닥","의료·정밀기기",41000,-900,272783947000,"2020-10-16","-",41000,"1,915","21.41","8,647","4.74",0,0,311,NA
"632","143160","아이디스","코스닥","IT H/W",25400,-1100,272196306000,"2020-10-16","-",25400,"185","137.3","14,218","1.79",250,0.98,272,NA
"633","001520","동양","코스피","비금속광물",1140,-10,272099831820,"2020-10-16","-",1140,"-","-","3,428","0.33",40,3.51,1795,NA
"634","243840","신흥에스이씨","코스닥","IT H/W",38900,-300,270920372600,"2020-10-16","-",38900,"2,446","15.9","15,448","2.52",280,0.72,1325,NA
"635","089970","에이피티씨","코스닥","기계·장비",11650,-250,270683031750,"2020-10-16","-",11650,"656","17.76","2,561","4.55",0,0,773,NA
"636","094280","효성ITX","코스피","서비스업",23400,-900,270461880000,"2020-10-16","-",23400,"899","26.03","4,162","5.62",500,2.14,2066,NA
"637","002310","아세아제지","코스피","종이목재",30150,-400,270038535300,"2020-10-16","-",30150,"6,860","4.4","65,302","0.46",600,1.99,1456,NA
"638","033500","동성화인텍","코스닥","화학",10000,-150,269836090000,"2020-10-16","-",10000,"634","15.77","3,517","2.84",220,2.2,67,NA
"639","272450","진에어","코스피","운수창고업",8940,0,2.682e+11,"2020-10-16","-",8940,"-","-","5,750","1.55",0,0,2000,NA
"640","027360","아주IB투자","코스닥","금융",2250,-140,267627375000,"2020-10-16","-",2250,"137","16.42","1,412","1.59",35,1.56,1152,NA
"641","002020","코오롱","코스피","금융업",21150,-250,267048909900,"2020-10-16","-",21150,"-","-","43,841","0.48",500,2.36,1746,NA
"642","040350","큐로컴","코스닥","IT S/W & SVC",2345,20,266762606145,"2020-10-16","-",2345,"-","-","430","5.45",0,0,396,NA
"643","000430","대원강업","코스피","운수장비",4300,-110,2.666e+11,"2020-10-16","-",4300,"258","16.67","7,743","0.56",115,2.67,1429,NA
"644","012790","신일제약","코스닥","제약",24300,-600,264918600000,"2020-10-16","-",24300,"691","35.17","9,296","2.61",150,0.62,803,NA
"645","061040","알에프텍","코스닥","IT H/W",10450,-300,264667724750,"2020-10-16","-",10450,"-","-","6,140","1.7",0,0,754,NA
"646","067080","대화제약","코스닥","제약",14200,-200,263685181800,"2020-10-16","-",14200,"600","23.67","4,354","3.26",150,1.06,1342,NA
"647","052420","오성첨단소재","코스닥","IT H/W",4235,-185,262426962875,"2020-10-16","-",4235,"236","17.94","2,813","1.51",0,0,1401,NA
"648","037710","광주신세계","코스피","유통업",164000,1500,2.624e+11,"2020-10-16","-",164000,"29,953","5.48","413,244","0.4",3500,2.13,1613,NA
"649","256940","케이피에스","코스닥","IT H/W",17100,-1600,262306954800,"2020-10-16","-",17100,"-","-","2,357","7.25",0,0,1418,NA
"650","225530","보광산업","코스닥","비금속",7210,360,262002221670,"2020-10-16","-",7210,"175","41.2","1,889","3.82",50,0.69,904,NA
"651","144620","코오롱머티리얼","코스피","화학",3810,-135,261589399350,"2020-10-16","-",3810,"-","-","1,028","3.71",0,0,1877,NA
"652","138610","나이벡","코스닥","제약",26400,2650,261438645600,"2020-10-16","-",26400,"-","-","2,767","9.54",0,0,269,NA
"653","033200","모아텍","코스닥","IT H/W",18200,0,260827567000,"2020-10-16","-",18200,"-","-","5,170","3.52",0,0,1397,NA
"654","148150","세경하이테크","코스닥","일반전기전자",22400,-400,260780800000,"2020-10-16","-",22400,"1,991","11.25","11,869","1.89",250,1.12,586,NA
"655","001130","대한제분","코스피","음식료품",152500,500,2.57725e+11,"2020-10-16","-",152500,"10,196","14.96","449,614","0.34",2000,1.31,1441,NA
"656","002990","금호산업","코스피","건설업",7020,170,257170146480,"2020-10-16","-",7020,"332","21.14","10,364","0.68",500,7.12,1757,NA
"657","348210","넥스틴","코스닥","IT H/W",82000,-100,257001120000,"2020-10-16","-",82000,"-","-","540","151.85",0,0,1339,NA
"658","002150","도화엔지니어링","코스피","서비스업",7590,-160,255934800000,"2020-10-16","-",7590,"519","14.62","7,490","1.01",250,3.29,1454,NA
"659","002810","삼영무역","코스피","유통업",13800,-150,254843882400,"2020-10-16","-",13800,"1,987","6.95","19,563","0.71",350,2.54,1752,NA
"660","119610","인터로조","코스닥","의료·정밀기기",21650,-350,252805707700,"2020-10-16","-",21650,"1,536","14.1","11,278","1.92",300,1.39,512,NA
"661","262260","에이프로","코스닥","일반전기전자",36650,-900,252174942900,"2020-10-16","-",36650,"1,543","23.75","3,866","9.48",0,0,832,NA
"662","067310","하나마이크론","코스닥","IT H/W",8220,-60,251693547660,"2020-10-16","-",8220,"-","-","5,238","1.57",50,0.61,1403,NA
"663","001390","KG케미칼","코스피","화학",19300,-150,251155377600,"2020-10-16","-",19300,"7,691","2.51","26,210","0.74",350,1.81,1922,NA
"664","006490","인스코비","코스피","통신업",2520,-120,251108945640,"2020-10-16","-",2520,"-","-","260","9.69",0,0,2079,NA
"665","005960","동부건설","코스피","건설업",11050,-50,250853442450,"2020-10-16","-",11050,"2,814","3.93","19,059","0.58",700,6.33,1897,NA
"666","058400","KNN","코스닥","통신방송서비스",1890,-95,250292170800,"2020-10-16","-",1890,"61","30.98","1,479","1.28",20,1.06,938,NA
"667","043610","지니뮤직","코스닥","IT S/W & SVC",4280,-75,248734074640,"2020-10-16","-",4280,"126","33.97","2,627","1.63",0,0,693,NA
"668","036800","나이스정보통신","코스닥","통신방송서비스",24850,50,2.485e+11,"2020-10-16","-",24850,"3,212","7.74","23,005","1.08",460,1.85,75,NA
"669","005950","이수화학","코스피","화학",10750,-500,248074976500,"2020-10-16","-",10750,"-","-","18,013","0.6",400,3.72,2102,NA
"670","101530","해태제과식품","코스피","음식료품",8500,-150,247492987000,"2020-10-16","-",8500,"-","-","8,359","1.02",150,1.76,1732,NA
"671","207760","미스터블루","코스닥","IT S/W & SVC",10000,-200,247466350000,"2020-10-16","-",10000,"495","20.2","1,750","5.71",25,0.25,1090,NA
"672","214390","경보제약","코스피","의약품",10350,-350,247436001000,"2020-10-16","-",10350,"221","46.83","6,239","1.66",100,0.97,1673,NA
"673","052020","에스티큐브","코스닥","IT H/W",8130,10,247030123170,"2020-10-16","-",8130,"-","-","1,029","7.9",0,0,1227,NA
"674","234690","녹십자웰빙","코스닥","제약",13900,-450,246756636400,"2020-10-16","-",13900,"400","34.75","4,685","2.97",80,0.58,1129,NA
"675","092220","KEC","코스피","전기전자",2110,-10,246251643400,"2020-10-16","-",2110,"-","-","1,782","1.18",0,0,2277,NA
"676","080160","모두투어","코스닥","기타서비스",13000,250,2.457e+11,"2020-10-16","-",13000,"101","128.71","6,567","1.98",120,0.92,1257,NA
"677","344820","케이씨씨글라스","코스피","비금속광물",29350,-700,245078663500,"2020-10-16","-",29350,"-","-","-","-",NA,NA,1937,NA
"678","121440","골프존뉴딘홀딩스","코스닥","유통",5720,-30,245026598960,"2020-10-16","-",5720,"-","-","10,475","0.55",117,2.05,249,NA
"679","053300","한국정보인증","코스닥","IT S/W & SVC",7830,-230,244021950000,"2020-10-16","-",7830,"229","34.19","2,735","2.86",100,1.28,681,NA
"680","036890","진성티이씨","코스닥","기계·장비",10850,-500,243932607800,"2020-10-16","-",10850,"1,102","9.85","6,213","1.75",200,1.84,1049,NA
"681","045970","코아시아","코스닥","IT H/W",9260,-240,243675751760,"2020-10-16","-",9260,"303","30.56","4,597","2.01",60,0.65,1097,NA
"682","065530","전파기지국","코스닥","통신방송서비스",4600,40,2.43156e+11,"2020-10-16","-",4600,"45","102.22","1,322","3.48",50,1.09,558,NA
"683","251370","와이엠티","코스닥","화학",16200,-100,242270643600,"2020-10-16","-",16200,"900","18","5,222","3.1",0,0,944,NA
"684","035890","서희건설","코스닥","건설",1165,35,241249584020,"2020-10-16","-",1165,"331","3.52","1,826","0.64",30,2.58,420,NA
"685","189300","인텔리안테크","코스닥","일반전기전자",31900,-1350,241206682200,"2020-10-16","-",31900,"1,119","28.51","11,271","2.83",100,0.31,656,NA
"686","025000","KPX케미칼","코스피","화학",49750,-250,2.4079e+11,"2020-10-16","-",49750,"8,571","5.8","96,367","0.52",2500,5.03,1843,NA
"687","063160","종근당바이오","코스피","의약품",43500,-250,238639347000,"2020-10-16","-",43500,"2,280","19.08","28,890","1.51",200,0.46,1899,NA
"688","256840","한국비엔씨","코스닥","제약",4670,-100,238450424160,"2020-10-16","-",4670,"-","-","558","8.37",0,0,932,NA
"689","200670","휴메딕스","코스닥","제약",23900,-350,238311536600,"2020-10-16","-",23900,"1,094","21.85","11,243","2.13",500,2.09,290,NA
"690","101160","월덱스","코스닥","IT H/W",14350,-150,236932749550,"2020-10-16","-",14350,"1,180","12.16","5,433","2.64",50,0.35,225,NA
"691","039440","에스티아이","코스닥","IT H/W",14950,-250,236658500000,"2020-10-16","-",14950,"1,529","9.78","10,548","1.42",250,1.67,86,NA
"692","101060","SBS미디어홀딩스","코스피","서비스업",1685,-65,235725080150,"2020-10-16","-",1685,"-","-","4,162","0.4",0,0,1651,NA
"693","288330","브릿지바이오테라퓨틱스","코스닥","제약",12300,-900,235682440200,"2020-10-16","-",12300,"142","86.62","4,021","3.06",0,0,1392,NA
"694","067290","JW신약","코스닥","제약",5640,-140,235002816240,"2020-10-16","-",5640,"35","161.14","1,587","3.55",60,1.06,167,NA
"695","042520","한스바이오메드","코스닥","제약",23250,600,234894308250,"2020-10-16","-",23250,"1,012","22.97","7,562","3.07",120,0.52,1376,NA
"696","035510","신세계 I&C","코스피","서비스업",136500,3500,2.3478e+11,"2020-10-16","-",136500,"6,512","20.96","115,835","1.18",2000,1.47,1971,NA
"697","015860","일진홀딩스","코스피","금융업",4750,-60,234400544250,"2020-10-16","-",4750,"274","17.34","5,815","0.82",100,2.11,1574,NA
"698","136490","선진","코스피","음식료품",9830,-90,233753507320,"2020-10-16","-",9830,"899","10.93","13,439","0.73",50,0.51,1664,NA
"699","337930","브랜드엑스코퍼레이션","코스닥","IT S/W & SVC",12250,-100,233521358000,"2020-10-16","-",12250,"537","22.81","852","14.38",0,0,878,NA
"700","005420","코스모화학","코스피","화학",8940,-80,233430775500,"2020-10-16","-",8940,"-","-","5,351","1.67",0,0,1923,NA
"701","161000","애경유화","코스피","화학",7280,-280,233251200000,"2020-10-16","-",7280,"966","7.54","11,336","0.64",350,4.81,1668,NA
"702","005390","신성통상","코스피","유통업",1620,-40,232807591800,"2020-10-16","-",1620,"36","45","1,606","1.01",0,0,1837,NA
"703","047310","파워로직스","코스닥","IT H/W",6760,-90,232685838320,"2020-10-16","-",6760,"1,611","4.2","6,981","0.97",50,0.74,1220,NA
"704","036530","S&T홀딩스","코스피","금융업",14250,-300,232330375500,"2020-10-16","-",14250,"4,072","3.5","46,992","0.3",500,3.51,1846,NA
"705","033530","세종공업","코스피","운수장비",8800,-170,232113640000,"2020-10-16","-",8800,"257","34.24","16,554","0.53",50,0.57,2087,NA
"706","115960","연우","코스닥","화학",18700,-150,231842600000,"2020-10-16","-",18700,"1,355","13.8","16,906","1.11",160,0.86,1286,NA
"707","053980","오상자이엘","코스닥","IT S/W & SVC",13050,850,231609860100,"2020-10-16","-",13050,"-","-","2,131","6.12",0,0,454,NA
"708","225570","넷게임즈","코스닥","IT S/W & SVC",8030,-190,231575820960,"2020-10-16","-",8030,"-","-","1,323","6.07",0,0,591,NA
"709","006620","동구바이오제약","코스닥","제약",24100,-100,231456400000,"2020-10-16","-",24100,"1,585","15.21","8,918","2.7",100,0.41,10,NA
"710","288620","에스퓨얼셀","코스닥","일반전기전자",40150,-1250,230634287400,"2020-10-16","-",40150,"270","148.7","5,565","7.21",50,0.12,750,NA
"711","111710","남화산업","코스닥","오락·문화",11200,-350,230585600000,"2020-10-16","-",11200,"150","74.67","6,556","1.71",50,0.45,444,NA
"712","101360","이엔드디","코스닥","화학",22850,-800,230065087900,"2020-10-16","-",22850,"1,047","21.82","1,572","14.54",0,0,873,NA
"713","031330","에스에이엠티","코스닥","유통",2290,-60,228988703430,"2020-10-16","-",2290,"380","6.03","2,383","0.96",140,6.11,58,NA
"714","053280","예스24","코스닥","IT S/W & SVC",13300,-600,2.2876e+11,"2020-10-16","-",13300,"-","-","3,715","3.58",200,1.5,1019,NA
"715","229640","LS전선아시아","코스피","금융업",7460,80,228461597340,"2020-10-16","-",7460,"523","14.26","4,591","1.62",180,2.41,1676,NA
"716","001360","삼성제약","코스피","의약품",3700,-75,227733938100,"2020-10-16","-",3700,"118","31.36","2,421","1.53",0,0,1713,NA
"717","006840","AK홀딩스","코스피","금융업",17150,-550,227195671150,"2020-10-16","-",17150,"2,168","7.91","62,448","0.27",750,4.37,1803,NA
"718","095190","이엠코리아","코스닥","기계·장비",6230,-850,226352745920,"2020-10-16","-",6230,"-","-","2,076","3",0,0,697,NA
"719","239610","에이치엘사이언스","코스닥","음식료·담배",44000,-550,226254512000,"2020-10-16","-",44000,"3,902","11.28","15,793","2.79",400,0.91,1322,NA
"720","007340","디티알오토모티브","코스피","전기전자",22550,-550,225364812750,"2020-10-16","-",22550,"7,539","2.99","60,240","0.37",1500,6.65,1838,NA
"721","092730","네오팜","코스닥","화학",27450,-300,225292059450,"2020-10-16","-",27450,"2,570","10.68","12,878","2.13",750,2.73,1274,NA
"722","004380","삼익THK","코스피","기계",10700,-400,2.247e+11,"2020-10-16","-",10700,"158","67.72","8,969","1.19",150,1.4,1487,NA
"723","016450","한세예스24홀딩스","코스피","섬유의복",5610,-230,2.244e+11,"2020-10-16","-",5610,"513","10.94","6,786","0.83",250,4.46,2070,NA
"724","306200","세아제강","코스피","철강금속",79000,-1900,224067700000,"2020-10-16","-",79000,"8,768","9.01","201,388","0.39",2000,2.53,1688,NA
"725","060280","큐렉소","코스닥","유통",6710,-180,223827167630,"2020-10-16","-",6710,"-","-","1,318","5.09",0,0,143,NA
"726","183190","아세아시멘트","코스피","비금속광물",57400,-800,223619436600,"2020-10-16","-",57400,"7,159","8.02","204,892","0.28",1500,2.61,1669,NA
"727","086890","이수앱지스","코스닥","제약",7900,250,223290624400,"2020-10-16","-",7900,"-","-","2,073","3.81",0,0,1010,NA
"728","136540","윈스","코스닥","IT S/W & SVC",18300,-250,223224552900,"2020-10-16","-",18300,"1,323","13.83","9,299","1.97",350,1.91,1015,NA
"729","090850","이지웰","코스닥","기타서비스",9400,-50,223215793400,"2020-10-16","-",9400,"243","38.68","1,650","5.7",90,0.96,1002,NA
"730","087010","펩트론","코스닥","제약",14550,-3950,223000575000,"2020-10-16","-",14550,"-","-","1,833","7.94",0,0,200,NA
"731","063080","게임빌","코스닥","IT S/W & SVC",33800,-850,222917489600,"2020-10-16","-",33800,"2,110","16.02","38,098","0.89",0,0,149,NA
"732","044450","KSS해운","코스피","운수창고업",9560,100,221657012800,"2020-10-16","-",9560,"1,034","9.25","12,026","0.79",270,2.82,1616,NA
"733","099220","SDN","코스닥","유통",4600,-480,221622084400,"2020-10-16","-",4600,"93","49.46","1,642","2.8",0,0,1022,NA
"734","001570","금양","코스피","화학",5030,-130,221562119050,"2020-10-16","-",5030,"-","-","1,535","3.28",0,0,1863,NA
"735","029530","신도리코","코스피","전기전자",21950,-400,221256636550,"2020-10-16","-",21950,"1,473","14.9","86,372","0.25",1000,4.56,1966,NA
"736","123040","엠에스오토텍","코스닥","운송장비·부품",6420,-230,220986665580,"2020-10-16","-",6420,"552","11.63","4,849","1.32",75,1.17,1290,NA
"737","035810","이지홀딩스","코스닥","음식료·담배",3920,-110,218111242160,"2020-10-16","-",3920,"39","100.51","7,110","0.55",50,1.28,1198,NA
"738","217600","켐온","코스닥","기타서비스",3410,305,217767169400,"2020-10-16","-",3410,"32","106.56","581","5.87",0,0,923,NA
"739","004720","우리들제약","코스피","의약품",14800,-700,217751408400,"2020-10-16","-",14800,"26","569.23","4,801","3.08",0,0,1914,NA
"740","203650","드림시큐리티","코스닥","출판·매체복제",4300,-125,217604742200,"2020-10-16","-",4300,"69","62.32","1,271","3.38",0,0,292,NA
"741","236200","슈프리마","코스닥","일반전기전자",30250,-500,217596508250,"2020-10-16","-",30250,"3,650","8.29","18,961","1.6",0,0,596,NA
"742","016590","신대양제지","코스피","종이목재",53800,700,216802271600,"2020-10-16","-",53800,"13,849","3.88","103,836","0.52",625,1.16,1578,NA
"743","267850","아시아나IDT","코스피","서비스업",19500,-1100,2.1645e+11,"2020-10-16","-",19500,"-","-","12,737","1.53",500,2.56,1911,NA
