"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1842","082850","우리바이오","KOSDAQ","일반전기전자",4250,125,3.03,190900981500
"1843","215360","우리산업","KOSDAQ","운송장비·부품",28100,350,1.26,256613780300
"1844","072470","우리산업홀딩스","KOSDAQ","운송장비·부품",5760,30,0.52,108791084160
"1845","073560","우리손에프앤지","KOSDAQ","음식료·담배",2350,-35,-1.47,162708461050
"1846","153490","우리이앤엘","KOSDAQ","반도체",1395,15,1.09,69610500000
"1847","037400","우리조명","KOSDAQ","일반전기전자",2780,0,0,69286901880
"1848","101170","우림기계","KOSDAQ","기계·장비",4470,35,0.79,6.0345e+10
"1849","066590","우수AMS","KOSDAQ","운송장비·부품",6030,-10,-0.17,214777143000
"1850","103840","우양","KOSDAQ","음식료·담배",6600,160,2.48,94102800000
"1851","046940","우원개발","KOSDAQ","건설",6890,-210,-2.96,124532271500
"1852","215380","우정바이오","KOSDAQ","기타서비스",7250,60,0.83,87673713500
"1853","065680","우주일렉트로","KOSDAQ","IT부품",28150,-650,-2.26,279648293000
"1854","018620","우진비앤지","KOSDAQ","제약",2755,-10,-0.36,79590002215
"1855","307280","원바이오젠","KOSDAQ","제약",2350,-25,-1.05,81633280100
"1856","053080","원방테크","KOSDAQ","기계·장비",44850,100,0.22,192592313550
"1857","032940","원익","KOSDAQ","유통",5310,-130,-2.39,96606051300
"1858","240810","원익IPS","KOSDAQ","반도체",55200,-800,-1.43,2709431335200
"1859","074600","원익QnC","KOSDAQ","비금속",24100,-200,-0.82,633540800000
"1860","104830","원익머트리얼즈","KOSDAQ","반도체",38050,-50,-0.13,479734400000
"1861","014190","원익큐브","KOSDAQ","유통",5640,0,0,199655469840
"1862","030530","원익홀딩스","KOSDAQ","금융",6900,-60,-0.86,532942068900
"1863","012620","원일특강","KOSDAQ","금속",11500,250,2.22,5.06e+10
"1864","008370","원풍","KOSDAQ","화학",6820,-320,-4.48,8.184e+10
"1865","008290","원풍물산","KOSDAQ","섬유·의류",1900,0,0,77317990100
"1866","101160","월덱스","KOSDAQ","반도체",27950,-150,-0.53,461482254350
"1867","095270","웨이브일렉트로","KOSDAQ","IT부품",5680,-20,-0.35,83539247520
"1868","065950","웰크론","KOSDAQ","섬유·의류",5050,55,1.1,142568075100
"1869","076080","웰크론한텍","KOSDAQ","건설",3865,20,0.52,77223094230
"1870","196700","웹스","KOSDAQ","화학",2120,60,2.91,29040769120
"1871","069080","웹젠","KOSDAQ","디지털컨텐츠",39750,750,1.92,1403607639000
"1872","053580","웹케시","KOSDAQ","금융",75100,600,0.81,507950490500
"1873","071460","위니아딤채","KOSDAQ","일반전기전자",3885,-40,-1.02,139732941075
"1874","044340","위닉스","KOSDAQ","일반전기전자",23300,850,3.79,416450802500
"1875","330350","위더스제약","KOSDAQ","제약",19300,450,2.39,169693609500
"1876","348350","위드텍","KOSDAQ","의료·정밀기기",45650,-150,-0.33,232440670000
"1877","112040","위메이드","KOSDAQ","디지털컨텐츠",57200,700,1.24,9.6096e+11
"1878","065370","위세아이텍","KOSDAQ","출판·매체복제",12900,50,0.39,84828774600
"1879","038620","위즈코프","KOSDAQ","유통",1535,-40,-2.54,62302633725
"1880","299900","위지윅스튜디오","KOSDAQ","오락·문화",12600,300,2.44,394323564600
"1881","036090","위지트","KOSDAQ","기계·장비",2030,-110,-5.14,183169711550
"1882","136540","윈스","KOSDAQ","소프트웨어",17150,-50,-0.29,209196780450
"1883","320000","윈텍","KOSDAQ","기계·장비",2895,40,1.4,53555033460
"1884","097800","윈팩","KOSDAQ","반도체",2725,-65,-2.33,104955456900
"1885","192390","윈하이텍","KOSDAQ","금속",3650,-40,-1.08,38897670400
"1886","313760","윌링스","KOSDAQ","일반전기전자",15350,150,0.99,74631700000
"1887","900340","윙입푸드","KOSDAQ","금융",1320,10,0.76,63324924960
"1888","036200","유니셈","KOSDAQ","반도체",15300,-200,-1.29,469162611900
"1889","018000","유니슨","KOSDAQ","기계·장비",4240,110,2.66,515688053840
"1890","203450","유니온커뮤니티","KOSDAQ","일반전기전자",5250,350,7.14,77064786750
"1891","011320","유니크","KOSDAQ","운송장비·부품",8280,-10,-0.12,159975354600
"1892","086390","유니테스트","KOSDAQ","반도체",23300,-100,-0.43,492425135800
"1893","241690","유니테크노","KOSDAQ","운송장비·부품",6810,170,2.56,160754067900
"1894","142210","유니트론텍","KOSDAQ","유통",7210,-70,-0.96,87079806030
"1895","048430","유라테크","KOSDAQ","일반전기전자",12400,-50,-0.4,1.42848e+11
"1896","206650","유바이오로직스","KOSDAQ","제약",24950,2450,10.89,872738325400
"1897","089850","유비벨록스","KOSDAQ","소프트웨어",12600,-200,-1.56,89657782200
"1898","032620","유비케어","KOSDAQ","소프트웨어",8330,40,0.48,434802167870
"1899","264450","유비쿼스","KOSDAQ","통신장비",21200,-50,-0.24,217208967200
"1900","078070","유비쿼스홀딩스","KOSDAQ","일반전기전자",21050,250,1.2,393564019400
"1901","024800","유성티엔에스","KOSDAQ","운송",3705,25,0.68,100826313900
"1902","054930","유신","KOSDAQ","기타서비스",19200,-500,-2.54,5.76e+10
"1903","069330","유아이디","KOSDAQ","IT부품",1055,0,0,12541620560
"1904","049520","유아이엘","KOSDAQ","IT부품",4180,-105,-2.45,91061032480
"1905","313750","유안타제4호스팩","KOSDAQ","금융",2130,-20,-0.93,9904500000
"1906","336060","유안타제5호스팩","KOSDAQ","금융",2100,10,0.48,1.2453e+10
"1907","340360","유안타제6호스팩","KOSDAQ","금융",2940,-285,-8.84,20124300000
"1908","367460","유안타제7호스팩","KOSDAQ","금융",2115,0,0,11632500000
"1909","367480","유안타제8호스팩","KOSDAQ","금융",2035,0,0,13207150000
"1910","056090","유앤아이","KOSDAQ","의료·정밀기기",4590,20,0.44,40992936570
"1911","263770","유에스티","KOSDAQ","금속",6600,190,2.96,156421135200
"1912","340930","유일에너테크","KOSDAQ","기계·장비",20600,-350,-1.67,218154906400
"1913","023410","유진기업","KOSDAQ","비금속",5800,170,3.02,448403005400
"1914","056080","유진로봇","KOSDAQ","기계·장비",4550,240,5.57,170680291600
"1915","321260","유진스팩4호","KOSDAQ","금융",2120,0,0,7398800000
"1916","331380","유진스팩5호","KOSDAQ","금융",2110,-10,-0.47,8461100000
"1917","373340","유진스팩6호","KOSDAQ","금융",2045,-5,-0.24,6175900000
"1918","084370","유진테크","KOSDAQ","반도체",49050,-650,-1.31,1124031860100
"1919","178780","유테크","KOSDAQ","IT부품",1730,0,0,60240302320
"1920","179900","유티아이","KOSDAQ","IT부품",18100,-700,-3.72,293344799500
"1921","263050","유틸렉스","KOSDAQ","제약",40300,250,0.62,610830928500
"1922","191410","육일씨엔에쓰","KOSDAQ","IT부품",2665,-650,-19.61,24952453630
"1923","072770","율호","KOSDAQ","소프트웨어",2470,-5,-0.2,90592012160
"1924","039020","이건홀딩스","KOSDAQ","종이·목재",4090,145,3.68,92371459810
"1925","060230","이그잭스","KOSDAQ","IT부품",1690,-60,-3.43,131076116080
"1926","067920","이글루시큐리티","KOSDAQ","소프트웨어",6500,-170,-2.55,71474773500
"1927","044960","이글벳","KOSDAQ","유통",8060,80,1,101893576980
"1928","302430","이노메트리","KOSDAQ","기계·장비",18700,0,0,182783823200
"1929","073490","이노와이어리스","KOSDAQ","통신장비",48800,300,0.62,328792147200
"1930","086250","이노와이즈","KOSDAQ","기계·장비",1405,0,0,43288294470
"1931","215790","이노인스트루먼트","KOSDAQ","통신장비",2370,0,0,95471063130
"1932","246960","이노테라피","KOSDAQ","제약",16750,550,3.4,84490082000
"1933","088390","이녹스","KOSDAQ","운송장비·부품",13100,-100,-0.76,122496056400
"1934","272290","이녹스첨단소재","KOSDAQ","IT부품",57000,-1300,-2.23,541642101000
"1935","053350","이니텍","KOSDAQ","소프트웨어",5460,40,0.74,108058401360
"1936","258610","이더블유케이","KOSDAQ","금속",7640,40,0.53,110585371000
"1937","215090","이디티","KOSDAQ","의료·정밀기기",1375,175,14.58,83313584750
"1938","041520","이라이콤","KOSDAQ","IT부품",11800,0,0,143827014000
"1939","264850","이랜시스","KOSDAQ","일반전기전자",2840,230,8.81,81655146080
"1940","054210","이랜텍","KOSDAQ","IT부품",7900,-90,-1.13,199800559000
"1941","164060","이루다","KOSDAQ","의료·정밀기기",11750,-400,-3.29,91586080000
"1942","065440","이루온","KOSDAQ","소프트웨어",1735,50,2.97,47322159700
"1943","115610","이미지스","KOSDAQ","반도체",2155,-20,-0.92,16526970840
"1944","349720","이베스트스팩5호","KOSDAQ","금융",2080,10,0.48,7529600000
"1945","323210","이베스트이안스팩1호","KOSDAQ","금융",2090,-5,-0.24,6.688e+09
"1946","078020","이베스트투자증권","KOSDAQ","금융",8040,0,0,446068767600
"1947","080010","이상네트웍스","KOSDAQ","인터넷",7500,60,0.81,67612500000
"1948","086890","이수앱지스","KOSDAQ","제약",13350,1450,12.18,425480426550
"1949","047560","이스트소프트","KOSDAQ","디지털컨텐츠",10700,350,3.38,119452467400
"1950","900110","이스트아시아홀딩스","KOSDAQ","금융",188,0,0,25687856768
"1951","067010","이씨에스","KOSDAQ","정보기기",8240,490,6.32,101302560000
"1952","052190","이에스에이","KOSDAQ","오락·문화",8850,0,0,13511436600
"1953","226360","이엑스티","KOSDAQ","건설",2195,15,0.69,119264234085
"1954","101360","이엔드디","KOSDAQ","화학",29500,0,0,304451298500
"1955","102710","이엔에프테크놀로지","KOSDAQ","화학",41450,50,0.12,592230802200
"1956","066980","이엔코퍼레이션","KOSDAQ","디지털컨텐츠",12750,1000,8.51,228987692250
"1957","063760","이엘피","KOSDAQ","반도체",7130,0,0,35011865000
"1958","087730","이엠네트웍스","KOSDAQ","반도체",8160,0,0,26570510400
"1959","123570","이엠넷","KOSDAQ","기타서비스",5550,50,0.91,123632232900
"1960","083470","이엠앤아이","KOSDAQ","IT부품",1585,0,0,35542856275
"1961","095190","이엠코리아","KOSDAQ","기계·장비",5220,30,0.58,208948900500
"1962","091120","이엠텍","KOSDAQ","IT부품",18450,250,1.37,296324269200
"1963","039030","이오테크닉스","KOSDAQ","반도체",127600,-4000,-3.04,1571974580000
"1964","294090","이오플로우","KOSDAQ","의료·정밀기기",61300,-1100,-1.76,698600055600
"1965","088290","이원컴포텍","KOSDAQ","운송장비·부품",7850,450,6.08,177694994250
"1966","181340","이즈미디어","KOSDAQ","의료·정밀기기",19200,0,0,136417920000
"1967","353810","이지바이오","KOSDAQ","음식료·담배",6920,-30,-0.43,236606702400
"1968","090850","이지웰","KOSDAQ","기타서비스",10350,0,0,245774836350
"1969","099750","이지케어텍","KOSDAQ","소프트웨어",19500,-500,-2.5,1.24527e+11
"1970","035810","이지홀딩스","KOSDAQ","음식료·담배",4585,20,0.44,255112256455
"1971","160600","이큐셀","KOSDAQ","기계·장비",310,0,0,18642222930
"1972","092130","이크레더블","KOSDAQ","기타서비스",22050,100,0.46,265561380000
"1973","096040","이트론","KOSDAQ","정보기기",549,-10,-1.79,288004712652
"1974","134060","이퓨쳐","KOSDAQ","출판·매체복제",9460,120,1.28,45117105000
"1975","001840","이화공영","KOSDAQ","건설",7500,20,0.27,148543200000
"1976","024810","이화전기","KOSDAQ","IT부품",229,-2,-0.87,164493455328
"1977","041830","인바디","KOSDAQ","의료·정밀기기",21900,450,2.1,299674825800
"1978","352940","인바이오","KOSDAQ","화학",10550,0,0,106390420000
"1979","079950","인베니아","KOSDAQ","기계·장비",2665,5,0.19,6.1828e+10
"1980","277410","인산가","KOSDAQ","음식료·담배",2100,25,1.2,57924043800
"1981","060150","인선이엔티","KOSDAQ","기타서비스",14100,800,6.02,656546929200
"1982","033230","인성정보","KOSDAQ","컴퓨터서비스",2245,-35,-1.54,83496639415
"1983","037330","인지디스플레","KOSDAQ","IT부품",3655,35,0.97,160400493720
"1984","083640","인콘","KOSDAQ","통신장비",2380,-65,-2.66,101164191940
"1985","216050","인크로스","KOSDAQ","기타서비스",56800,100,0.18,457624933600
"1986","049070","인탑스","KOSDAQ","IT부품",31800,750,2.42,5.4696e+11
"1987","119610","인터로조","KOSDAQ","의료·정밀기기",22950,-50,-0.22,267985727100
"1988","017250","인터엠","KOSDAQ","일반전기전자",1665,20,1.22,35040702555
"1989","035080","인터파크","KOSDAQ","유통",4330,-220,-4.84,351549075790
"1990","051370","인터플렉스","KOSDAQ","IT부품",12600,0,0,293926147200
"1991","064290","인텍플러스","KOSDAQ","반도체",28450,-450,-1.56,358824543900
"1992","189300","인텔리안테크","KOSDAQ","일반전기전자",73400,300,0.41,555002209200
"1993","150840","인트로메딕","KOSDAQ","의료·정밀기기",2485,175,7.58,79414785100
"1994","048530","인트론바이오","KOSDAQ","제약",24850,0,0,831817941150
"1995","175140","인포마크","KOSDAQ","통신장비",6260,-200,-3.1,31765042880
"1996","115310","인포바인","KOSDAQ","통신서비스",21300,200,0.95,68008407900
"1997","039290","인포뱅크","KOSDAQ","통신서비스",13100,250,1.95,113891111800
"1998","071200","인피니트헬스케어","KOSDAQ","소프트웨어",7450,-10,-0.13,181753612100
"1999","101930","인화정공","KOSDAQ","운송장비·부품",9700,200,2.11,90517538500
"2000","068330","일신바이오","KOSDAQ","기계·장비",4940,0,0,218427731600
"2001","058450","일야","KOSDAQ","IT부품",685,0,0,21741900000
"2002","019540","일지테크","KOSDAQ","운송장비·부품",3890,10,0.26,52567515000
"2003","094820","일진파워","KOSDAQ","건설",6150,70,1.15,92734060350
"2004","950140","잉글우드랩","KOSDAQ","화학",6590,-90,-1.35,130929236940
"2005","049550","잉크테크","KOSDAQ","화학",8630,-270,-3.03,138252013160
"2006","254120","자비스","KOSDAQ","기계·장비",2210,5,0.23,44938363210
"2007","221610","자안","KOSDAQ","화학",342,-12,-3.39,96197170050
"2008","043910","자연과환경","KOSDAQ","기타서비스",1560,-55,-3.41,84981929760
"2009","234920","자이글","KOSDAQ","일반전기전자",3990,80,2.05,53988330900
"2010","289220","자이언트스텝","KOSDAQ","오락·문화",49150,-500,-1.01,463384479750
"2011","174880","장원테크","KOSDAQ","통신장비",888,-56,-5.93,63937159728
"2012","049630","재영솔루텍","KOSDAQ","IT부품",963,17,1.8,70811279406
"2013","110020","전진바이오팜","KOSDAQ","화학",11000,-500,-4.35,66462363000
"2014","065530","전파기지국","KOSDAQ","통신서비스",4700,-85,-1.78,2.48442e+11
"2015","208140","정다운","KOSDAQ","음식료·담배",3830,160,4.36,124589225920
"2016","022220","정산애강","KOSDAQ","화학",2205,-50,-2.22,114207046695
"2017","040420","정상제이엘에스","KOSDAQ","기타서비스",6500,0,0,101904088000
"2018","045510","정원엔시스","KOSDAQ","컴퓨터서비스",2060,120,6.19,66351141520
"2019","065620","제낙스","KOSDAQ","금속",15950,0,0,78982709300
"2020","217190","제너셈","KOSDAQ","반도체",5500,50,0.92,48230457000
"2021","095700","제넥신","KOSDAQ","기타서비스",96500,4100,4.44,2400115576000
"2022","072520","제넨바이오","KOSDAQ","기타서비스",1630,15,0.93,278937143660
"2023","122310","제노레이","KOSDAQ","의료·정밀기기",10250,50,0.49,149176901000
"2024","361390","제노코","KOSDAQ","통신장비",52300,-700,-1.32,127723922000
"2025","187420","제노포커스","KOSDAQ","제약",8000,110,1.39,179193680000
"2026","225220","제놀루션","KOSDAQ","제약",15650,400,2.62,74863183500
"2027","123330","제닉","KOSDAQ","화학",5710,120,2.15,3.997e+10
"2028","159580","제로투세븐","KOSDAQ","유통",11900,50,0.42,238388368400
"2029","147830","제룡산업","KOSDAQ","금속",8100,-350,-4.14,8.1e+10
"2030","033100","제룡전기","KOSDAQ","IT부품",6710,-470,-6.55,107778764390
"2031","079370","제우스","KOSDAQ","기계·장비",28600,-350,-1.21,296982400000
"2032","054950","제이브이엠","KOSDAQ","기계·장비",18900,0,0,119654161200
"2033","090470","제이스텍","KOSDAQ","반도체",7730,140,1.84,112841055840
"2034","287410","제이시스메디칼","KOSDAQ","의료·정밀기기",4690,-145,-3,331275673680
"2035","137950","제이씨케미칼","KOSDAQ","화학",6660,130,1.99,148303641240
"2036","033320","제이씨현시스템","KOSDAQ","유통",8830,-310,-3.39,168780434560
"2037","204270","제이앤티씨","KOSDAQ","일반전기전자",10000,-50,-0.5,578484660000
"2038","026040","제이에스티나","KOSDAQ","기타제조",2510,30,1.21,41424512900
"2039","126880","제이엔케이히터","KOSDAQ","기계·장비",7420,30,0.41,172180380260
"2040","322510","제이엘케이","KOSDAQ","소프트웨어",8760,160,1.86,132538703640
"2041","033050","제이엠아이","KOSDAQ","출판·매체복제",1265,-95,-6.99,41212867630
"2042","094970","제이엠티","KOSDAQ","IT부품",3870,-15,-0.39,64815688800
"2043","058420","제이웨이","KOSDAQ","오락·문화",2160,0,0,6688874160
"2044","089790","제이티","KOSDAQ","반도체",8100,140,1.76,83555655300
"2045","052670","제일바이오","KOSDAQ","제약",3660,30,0.83,5.49e+10
"2046","199820","제일전기공업","KOSDAQ","일반전기전자",21100,100,0.48,2.34421e+11
"2047","023440","제일제강","KOSDAQ","금속",3895,60,1.56,125900028605
"2048","038010","제일테크노스","KOSDAQ","금속",9690,-410,-4.06,8.721e+10
"2049","080220","제주반도체","KOSDAQ","반도체",6310,-90,-1.41,215822412850
"2050","216080","제테마","KOSDAQ","제약",23250,2800,13.69,408417846750
"2051","229000","젠큐릭스","KOSDAQ","제약",19950,750,3.91,129017408100
"2052","082270","젬백스","KOSDAQ","기계·장비",24050,-50,-0.21,956702891300
"2053","064800","젬백스링크","KOSDAQ","유통",1560,25,1.63,122561843040
"2054","041590","젬백스지오","KOSDAQ","건설",936,32,3.54,72607190760
"2055","044060","조광ILI","KOSDAQ","기계·장비",9250,140,1.54,121621682500
"2056","034940","조아제약","KOSDAQ","제약",4360,135,3.2,135072045720
"2057","101730","조이맥스","KOSDAQ","디지털컨텐츠",5820,100,1.75,91930595700
"2058","067000","조이시티","KOSDAQ","디지털컨텐츠",9580,280,3.01,420673262120
"2059","033340","좋은사람들","KOSDAQ","섬유·의류",1055,0,0,52653176320
"2060","036930","주성엔지니어링","KOSDAQ","반도체",11350,-100,-0.87,547628556200
"2061","239340","줌인터넷","KOSDAQ","인터넷",5610,140,2.56,150807245820
"2062","072020","중앙백신","KOSDAQ","제약",18500,-150,-0.8,1.8426e+11
"2063","000440","중앙에너비스","KOSDAQ","유통",10000,-850,-7.83,62271300000
"2064","228760","지노믹트리","KOSDAQ","제약",13400,150,1.13,267815281000
"2065","314130","지놈앤컴퍼니","KOSDAQ","제약",52600,-1200,-2.23,699837950400
"2066","043610","지니뮤직","KOSDAQ","디지털컨텐츠",7010,10,0.14,407389220380
"2067","263860","지니언스","KOSDAQ","소프트웨어",7800,80,1.04,73667880000
"2068","303030","지니틱스","KOSDAQ","반도체",4040,235,6.18,143785898760
"2069","036180","지더블유바이텍","KOSDAQ","유통",1205,0,0,35868301125
"2070","208350","지란지교시큐리티","KOSDAQ","출판·매체복제",7370,-140,-1.86,61219207170
"2071","114570","지스마트글로벌","KOSDAQ","반도체",620,0,0,7030424280
"2072","051160","지어소프트","KOSDAQ","소프트웨어",24300,1400,6.11,354161686500
"2073","053050","지에스이","KOSDAQ","전기·가스·수도",1710,-30,-1.72,51278790870
"2074","119850","지엔씨에너지","KOSDAQ","일반전기전자",5800,90,1.58,94515802400
"2075","270520","지엔원에너지","KOSDAQ","기타서비스",4010,170,4.43,125147721080
"2076","065060","지엔코","KOSDAQ","섬유·의류",957,-7,-0.73,93793698108
"2077","204840","지엘팜텍","KOSDAQ","기타서비스",1440,125,9.51,67982715360
"2078","111820","지와이커머스","KOSDAQ","인터넷",2470,0,0,68476266950
"2079","115450","지트리비앤티","KOSDAQ","유통",12700,-50,-0.39,344017841300
"2080","219750","지티지웰니스","KOSDAQ","의료·정밀기기",6020,100,1.69,96933203220
"2081","018120","진로발효","KOSDAQ","음식료·담배",31350,-200,-0.63,207572112000
"2082","109820","진매트릭스","KOSDAQ","기타서비스",14100,3250,29.95,287550324000
"2083","086060","진바이오텍","KOSDAQ","음식료·담배",6810,340,5.26,58638097470
"2084","036890","진성티이씨","KOSDAQ","기계·장비",16100,0,0,361964514800
"2085","007370","진양제약","KOSDAQ","제약",6180,60,0.98,7.416e+10
"2086","085660","차바이오텍","KOSDAQ","제약",19450,200,1.04,1022078477900
"2087","094850","참좋은여행","KOSDAQ","기타서비스",10500,-200,-1.87,1.47e+11
"2088","004650","창해에탄올","KOSDAQ","음식료·담배",13650,100,0.74,125455580250
"2089","311690","천랩","KOSDAQ","기타서비스",33300,-300,-0.89,130197938400
"2090","278280","천보","KOSDAQ","화학",168000,900,0.54,1.68e+12
"2091","096240","청담러닝","KOSDAQ","기타서비스",25500,150,0.59,190582563000
"2092","013720","청보산업","KOSDAQ","운송장비·부품",14300,-450,-3.05,116956425300
"2093","066360","체리부로","KOSDAQ","음식료·담배",2150,0,0,59925604100
"2094","047820","초록뱀미디어","KOSDAQ","오락·문화",2450,45,1.87,317563178800
"2095","094360","칩스앤미디어","KOSDAQ","소프트웨어",15650,-100,-0.63,150870929750
"2096","016920","카스","KOSDAQ","유통",2750,320,13.17,65847919500
"2097","284620","카이노스메드","KOSDAQ","기타서비스",3955,-45,-1.13,415569615860
"2098","293490","카카오게임즈","KOSDAQ","디지털컨텐츠",54600,200,0.37,4070981405400
"2099","042000","카페24","KOSDAQ","인터넷",34100,500,1.49,642264395300
"2100","317530","캐리소프트","KOSDAQ","오락·문화",7940,390,5.17,53683896240
"2101","071850","캐스텍코리아","KOSDAQ","운송장비·부품",3620,-25,-0.69,59980460560
"2102","180400","캔서롭","KOSDAQ","기타서비스",7740,0,0,178624199880
"2103","050110","캠시스","KOSDAQ","IT부품",2655,50,1.92,184642792740
"2104","900310","컬러레이","KOSDAQ","금융",1995,-10,-0.5,1.0773e+11
"2105","078340","컴투스","KOSDAQ","디지털컨텐츠",173200,5900,3.53,2228463944000
"2106","307930","컴퍼니케이","KOSDAQ","금융",12450,-700,-5.32,194344500000
"2107","263700","케어랩스","KOSDAQ","소프트웨어",10000,-200,-1.96,172360320000
"2108","214370","케어젠","KOSDAQ","제약",66200,400,0.61,711186600000
"2109","221980","케이디켐","KOSDAQ","화학",15700,0,0,63346360000
"2110","043290","케이맥","KOSDAQ","기계·장비",3930,-45,-1.13,151319034030
"2111","317030","케이비17호스팩","KOSDAQ","금융",2085,-10,-0.48,11386185000
"2112","323940","케이비제18호스팩","KOSDAQ","금융",2080,5,0.24,16269760000
"2113","330990","케이비제19호스팩","KOSDAQ","금융",2100,10,0.48,9032100000
"2114","342550","케이비제20호스팩","KOSDAQ","금융",2065,20,0.98,13424565000
"2115","192250","케이사인","KOSDAQ","소프트웨어",2080,-45,-2.12,146996214560
"2116","115500","케이씨에스","KOSDAQ","컴퓨터서비스",8560,-440,-4.89,1.0272e+11
"2117","089150","케이씨티","KOSDAQ","컴퓨터서비스",8870,-680,-7.12,152120500000
"2118","025880","케이씨피드","KOSDAQ","음식료·담배",4840,0,0,80904752720
"2119","093320","케이아이엔엑스","KOSDAQ","인터넷",73600,200,0.27,3.59168e+11
"2120","073010","케이에스피","KOSDAQ","기계·장비",1975,-15,-0.75,71479707575
"2121","105330","케이엔더블유","KOSDAQ","일반전기전자",7040,-120,-1.68,72239882880
"2122","272110","케이엔제이","KOSDAQ","기계·장비",12350,-200,-1.59,78366085200
"2123","039420","케이엘넷","KOSDAQ","통신서비스",3565,-25,-0.7,86111612450
"2124","083550","케이엠","KOSDAQ","섬유·의류",11650,50,0.43,119785626200
"2125","032500","케이엠더블유","KOSDAQ","통신장비",61400,300,0.49,2445002216200
"2126","225430","케이엠제약","KOSDAQ","화학",2660,0,0,74179553000
"2127","064820","케이프","KOSDAQ","운송장비·부품",5260,0,0,162543089280
"2128","347140","케이프이에스제4호","KOSDAQ","금융",2080,20,0.97,6258720000
"2129","256940","케이피에스","KOSDAQ","반도체",14600,-400,-2.67,224332036800
"2130","024880","케이피에프","KOSDAQ","금속",4490,-55,-1.21,79554942500
"2131","042040","케이피엠테크","KOSDAQ","화학",2835,-35,-1.22,397497581145
"2132","054410","케이피티유","KOSDAQ","금속",13200,-1000,-7.04,6.6792e+10
"2133","274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품",13700,0,0,159641825600
"2134","217600","켐온","KOSDAQ","기타서비스",3130,40,1.29,199885994200
"2135","089010","켐트로닉스","KOSDAQ","화학",28000,-100,-0.36,416028396000
"2136","220260","켐트로스","KOSDAQ","화학",6510,40,0.62,171363101070
"2137","052400","코나아이","KOSDAQ","소프트웨어",39200,300,0.77,609917425600
"2138","033110","코너스톤네트웍스","KOSDAQ","유통",204,0,0,26473567764
"2139","046070","코다코","KOSDAQ","운송장비·부품",1270,5,0.4,49611605120
"2140","047770","코데즈컴바인","KOSDAQ","섬유·의류",2535,30,1.2,95930996070
"2141","078940","코드네이처","KOSDAQ","건설",2100,15,0.72,67220044500
"2142","080530","코디","KOSDAQ","화학",2080,25,1.22,51483332160
"2143","224060","코디엠","KOSDAQ","반도체",246,15,6.49,64755508404
"2144","078650","코렌","KOSDAQ","의료·정밀기기",1040,-65,-5.88,71734387920
"2145","104540","코렌텍","KOSDAQ","의료·정밀기기",19450,850,4.57,226121459900
"2146","027050","코리아나","KOSDAQ","화학",4730,-30,-0.63,1.892e+11
"2147","290510","코리아센터","KOSDAQ","소프트웨어",8860,370,4.36,675137643820
"2148","190650","코리아에셋투자증권","KOSDAQ","금융",10700,-300,-2.73,68351600000
"2149","101670","코리아에스이","KOSDAQ","금속",1345,45,3.46,25420500000
"2150","123410","코리아에프티","KOSDAQ","운송장비·부품",3330,20,0.6,92710743120
"2151","036690","코맥스","KOSDAQ","통신장비",6350,40,0.63,95197720450
"2152","049430","코메론","KOSDAQ","의료·정밀기기",10800,350,3.35,97718400000
"2153","183300","코미코","KOSDAQ","반도체",66800,100,0.15,669365859600
"2154","041960","코미팜","KOSDAQ","제약",10750,200,1.9,689998167000
"2155","089890","코세스","KOSDAQ","반도체",9050,-210,-2.27,150093906100
"2156","009730","코센","KOSDAQ","금속",905,0,0,26398999325
"2157","082660","코스나인","KOSDAQ","IT부품",1575,125,8.62,54978636825
"2158","222040","코스맥스엔비티","KOSDAQ","음식료·담배",7930,10,0.13,163580040000
"2159","241710","코스메카코리아","KOSDAQ","화학",16550,-400,-2.36,1.76754e+11
"2160","069110","코스온","KOSDAQ","화학",2630,0,0,62963935800
"2161","166480","코아스템","KOSDAQ","제약",16600,-300,-1.78,260909504000
"2162","045970","코아시아","KOSDAQ","IT부품",11700,50,0.43,307884049200
"2163","196450","코아시아옵틱스","KOSDAQ","의료·정밀기기",2055,0,0,84733046430
"2164","029960","코엔텍","KOSDAQ","기타서비스",9140,170,1.9,4.57e+11
"2165","102940","코오롱생명과학","KOSDAQ","제약",24250,650,2.75,276749633000
"2166","950160","코오롱티슈진","KOSDAQ","제약",8010,0,0,489551575500
"2167","033290","코웰패션","KOSDAQ","유통",6410,30,0.47,567286499940
"2168","056360","코위버","KOSDAQ","통신장비",9240,-40,-0.43,90522432000
"2169","282880","코윈테크","KOSDAQ","기계·장비",24600,-400,-1.6,227586703200
"2170","121850","코이즈","KOSDAQ","IT부품",6270,20,0.32,97180447980
"2171","015710","코콤","KOSDAQ","통신장비",7590,260,3.55,133056495000
"2172","052330","코텍","KOSDAQ","정보기기",10450,50,0.48,162754068400
"2173","322780","코퍼스코리아","KOSDAQ","오락·문화",3325,5,0.15,114066366050
"2174","126600","코프라","KOSDAQ","화학",6170,-10,-0.16,130283461780
"2175","200130","콜마비앤에이치","KOSDAQ","제약",53200,300,0.57,1571717285600
"2176","317690","퀀타매트릭스","KOSDAQ","의료·정밀기기",17500,0,0,258872670000
"2177","060280","큐렉소","KOSDAQ","유통",10350,570,5.83,346077265950
