"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1305","034940","조아제약",4360,135,3.2,"KOSDAQ","제약",135072045720,NA,NA,1874,2.33,0,0
"1306","004720","우리들제약",9180,90,0.99,"KOSPI","의약품",135064724940,26,353.08,4801,1.91,0,0
"1307","228340","동양파일",6750,50,0.75,"KOSDAQ","비금속",1.35e+11,NA,NA,6112,1.1,0,0
"1308","002760","보락",2250,5,0.22,"KOSPI","화학",1.34775e+11,11,204.55,734,3.07,5,0.22
"1309","263600","덕우전자",8460,70,0.83,"KOSDAQ","일반전기전자",134770422600,556,15.22,5581,1.52,140,1.65
"1310","227840","현대코퍼레이션홀딩스",14800,-250,-1.66,"KOSPI","유통업",134692372800,1183,12.51,19704,0.75,500,3.38
"1311","001290","상상인증권",1400,-95,-6.35,"KOSPI","증권",134551811800,NA,NA,1587,0.88,0,0
"1312","060370","KT서브마린",6140,-90,-1.44,"KOSDAQ","건설",1.34466e+11,24,255.83,4680,1.31,30,0.49
"1313","051360","토비스",8030,-80,-0.99,"KOSDAQ","정보기기",134237975740,1420,5.65,11606,0.69,240,2.99
"1314","041910","에스텍파마",11250,250,2.27,"KOSDAQ","제약",133855458750,1304,8.63,8633,1.3,100,0.89
"1315","004840","DRB동일",6700,70,1.06,"KOSPI","기타금융",1.33531e+11,461,14.53,17771,0.38,100,1.49
"1316","000910","유니온",8550,-240,-2.73,"KOSPI","비금속광물",133479342450,NA,NA,6355,1.35,100,1.17
"1317","117730","티로보틱스",9810,50,0.51,"KOSDAQ","기계·장비",133330417560,NA,NA,2666,3.68,0,0
"1318","023960","에쓰씨엔지니어링",4625,-140,-2.94,"KOSPI","건설업",133232777375,NA,NA,994,4.65,0,0
"1319","000520","삼일제약",19900,0,0,"KOSPI","의약품",133228430400,129,154.26,9580,2.08,150,0.75
"1320","015710","코콤",7590,260,3.55,"KOSDAQ","통신장비",133056495000,495,15.33,6725,1.13,160,2.11
"1321","025440","대성엘텍",1315,-10,-0.75,"KOSDAQ","일반전기전자",132711566045,NA,NA,387,3.4,0,0
"1322","009270","신원",1560,-20,-1.27,"KOSPI","섬유의복",132666298440,19,82.11,2373,0.66,0,0
"1323","106190","하이텍팜",18700,-100,-0.53,"KOSDAQ","유통",132560223400,NA,NA,13907,1.34,50,0.27
"1324","322510","제이엘케이",8760,160,1.86,"KOSDAQ","소프트웨어",132538703640,NA,NA,2432,3.6,0,0
"1325","192410","감마누",4595,-310,-6.32,"KOSDAQ","통신장비",132355312785,711,6.46,17361,0.26,0,0
"1326","000040","KR모터스",1375,-30,-2.14,"KOSPI","운수장비",132188881000,NA,NA,318,4.32,0,0
"1327","003650","미창석유",75800,100,0.13,"KOSPI","화학",131867137600,11366,6.67,148274,0.51,2000,2.64
"1328","148250","알엔투테크놀로지",18050,250,1.4,"KOSDAQ","정보기기",131722275650,135,133.7,4500,4.01,50,0.28
"1329","189330","씨이랩",44100,-1250,-2.76,"KOSDAQ","소프트웨어",131468362200,27,1633.33,853,51.7,0,0
"1330","010960","삼호개발",5250,30,0.57,"KOSPI","건설업",1.3125e+11,907,5.79,7624,0.69,190,3.62
"1331","182360","큐브엔터",3800,-70,-1.81,"KOSDAQ","오락·문화",131171584400,37,102.7,663,5.73,0,0
"1332","060230","이그잭스",1690,-60,-3.43,"KOSDAQ","IT부품",131076116080,NA,NA,769,2.2,0,0
"1333","057030","YBM넷",8000,10,0.13,"KOSDAQ","기타서비스",130501576000,110,72.73,2583,3.1,0,0
"1334","007280","한국특수형강",2450,165,7.22,"KOSPI","철강금속",130444066200,NA,NA,2085,1.18,0,0
"1335","126600","코프라",6170,-10,-0.16,"KOSDAQ","화학",130283461780,424,14.55,5167,1.19,70,1.13
"1336","311690","천랩",33300,-300,-0.89,"KOSDAQ","기타서비스",130197938400,NA,NA,8101,4.11,0,0
"1337","005430","한국공항",41100,0,0,"KOSPI","운수창고업",130137190500,5318,7.73,102021,0.4,1000,2.43
"1338","134790","시디즈",64800,2100,3.35,"KOSPI","기타제조업",1.296e+11,4655,13.92,16020,4.04,300,0.46
"1339","014570","고려제약",11750,350,3.07,"KOSDAQ","제약",1.2925e+11,357,32.91,5914,1.99,100,0.85
"1340","014580","태경비케이",4680,80,1.74,"KOSPI","비금속광물",129088908000,148,31.62,4846,0.97,100,2.14
"1341","229000","젠큐릭스",19950,750,3.91,"KOSDAQ","제약",129017408100,NA,NA,29,687.93,0,0
"1342","006140","피제이전자",8600,-100,-1.15,"KOSDAQ","의료·정밀기기",1.29e+11,326,26.38,7136,1.21,140,1.63
"1343","124500","아이티센",6480,-150,-2.26,"KOSDAQ","컴퓨터서비스",128999517840,21,308.57,1882,3.44,0,0
"1344","109960","에이프로젠 H&G",718,4,0.56,"KOSDAQ","유통",128303165806,NA,NA,1178,0.61,0,0
"1345","109740","디에스케이",6290,20,0.32,"KOSDAQ","기계·장비",128031459270,308,20.42,5531,1.14,0,0
"1346","054220","비츠로시스",5930,0,0,"KOSDAQ","일반전기전자",127850669540,NA,NA,NA,NA,0,0
"1347","361390","제노코",52300,-700,-1.32,"KOSDAQ","통신장비",127723922000,1579,33.12,904,57.85,0,0
"1348","004080","신흥",13300,-200,-1.48,"KOSPI","유통업",1.2768e+11,214,62.15,9162,1.45,200,1.5
"1349","005990","매일홀딩스",9300,0,0,"KOSDAQ","음식료·담배",127580227200,1728,5.38,21233,0.44,140,1.51
"1350","163560","동일고무벨트",9340,-90,-0.95,"KOSPI","화학",1.27491e+11,597,15.64,13940,0.67,100,1.07
"1351","053980","오상자이엘",7160,50,0.7,"KOSDAQ","컴퓨터서비스",127074835120,NA,NA,2131,3.36,0,0
"1352","033560","블루콤",7020,30,0.43,"KOSDAQ","IT부품",126978089940,101,69.5,9221,0.76,0,0
"1353","091090","세원셀론텍",1790,35,1.99,"KOSPI","기계",126886668530,NA,NA,2896,0.62,0,0
"1354","058850","KTcs",2970,95,3.3,"KOSPI","서비스업",126774450000,178,16.69,3715,0.8,80,2.69
"1355","006980","우성사료",4085,0,0,"KOSPI","음식료품",126226500000,464,8.8,5612,0.73,15,0.37
"1356","119830","아이텍",8650,-80,-0.92,"KOSDAQ","반도체",126190715300,NA,NA,5276,1.64,0,0
"1357","293580","나우IB",13300,250,1.92,"KOSDAQ","금융",1.26084e+11,312,42.63,7428,1.79,150,1.13
"1358","014970","삼륭물산",8330,140,1.71,"KOSDAQ","종이·목재",125991250000,40,208.25,4755,1.75,75,0.9
"1359","023440","제일제강",3895,60,1.56,"KOSDAQ","금속",125900028605,NA,NA,2070,1.88,0,0
"1360","032860","휴먼엔",10500,-150,-1.41,"KOSDAQ","기타서비스",125796163500,NA,NA,2840,3.7,0,0
"1361","069540","라이트론",5420,0,0,"KOSDAQ","통신장비",125605134180,276,19.64,2648,2.05,0,0
"1362","004650","창해에탄올",13650,100,0.74,"KOSDAQ","음식료·담배",125455580250,2729,5,13530,1.01,600,4.4
"1363","260660","알리코제약",12150,450,3.85,"KOSDAQ","제약",125149556250,1007,12.07,6969,1.74,200,1.65
"1364","270520","지엔원에너지",4010,170,4.43,"KOSDAQ","기타서비스",125147721080,14,286.43,1869,2.15,0,0
"1365","019440","세아특수강",14600,200,1.39,"KOSPI","철강금속",1.25122e+11,1304,11.2,37014,0.39,900,6.16
"1366","020710","시공테크",6230,340,5.77,"KOSDAQ","기타서비스",124898853100,786,7.93,5404,1.15,80,1.28
"1367","225330","씨엠에스에듀",6700,80,1.21,"KOSDAQ","기타서비스",124852007600,330,20.3,2079,3.22,425,6.34
"1368","042520","한스바이오메드",12350,150,1.23,"KOSDAQ","제약",124771815350,1012,12.2,7562,1.63,120,0.97
"1369","208140","정다운",3830,160,4.36,"KOSDAQ","음식료·담배",124589225920,37,103.51,2108,1.82,0,0
"1370","046940","우원개발",6890,-210,-2.96,"KOSDAQ","건설",124532271500,818,8.42,4666,1.48,0,0
"1371","099750","이지케어텍",19500,-500,-2.5,"KOSDAQ","소프트웨어",1.24527e+11,NA,NA,6500,3,86,0.44
"1372","052600","한네트",10750,-650,-5.7,"KOSDAQ","통신서비스",124309775000,98,109.69,3033,3.54,100,0.93
"1373","017650","대림제지",13800,300,2.22,"KOSDAQ","종이·목재",1.242e+11,280,49.29,17050,0.81,0,0
"1374","038680","에스넷",7720,-300,-3.74,"KOSDAQ","컴퓨터서비스",124100659800,408,18.92,4474,1.73,120,1.55
"1375","053700","삼보모터스",7260,-90,-1.22,"KOSDAQ","운송장비·부품",124033774920,NA,NA,12158,0.6,0,0
"1376","317120","라닉스",12900,-350,-2.64,"KOSDAQ","일반전기전자",123781950000,NA,NA,1873,6.89,0,0
"1377","297570","알로이스",7140,-20,-0.28,"KOSDAQ","통신장비",123732015960,NA,NA,953,7.49,0,0
"1378","123570","이엠넷",5550,50,0.91,"KOSDAQ","기타서비스",123632232900,322,17.24,2617,2.12,30,0.54
"1379","003480","한진중공업홀딩스",4180,-20,-0.48,"KOSPI","전기가스업",123434614160,1160,3.6,11298,0.37,0,0
"1380","091590","남화토건",10500,50,0.48,"KOSDAQ","건설",1.2327e+11,424,24.76,11305,0.93,70,0.67
"1381","032560","황금에스티",8800,50,0.57,"KOSPI","철강금속",1.232e+11,1571,5.6,16259,0.54,100,1.14
"1382","086710","선진뷰티사이언스",20100,0,0,"KOSDAQ","화학",122924565000,1270,15.83,5932,3.39,30,0.15
"1383","035620","바른손이앤에이",1670,100,6.37,"KOSDAQ","오락·문화",122725800010,NA,NA,1079,1.55,0,0
"1384","347770","핌스",16650,500,3.1,"KOSDAQ","IT부품",122682478050,1043,15.96,2593,6.42,0,0
"1385","064800","젬백스링크",1560,25,1.63,"KOSDAQ","유통",122561843040,54,28.89,1839,0.85,10,0.64
"1386","088390","이녹스",13100,-100,-0.76,"KOSDAQ","운송장비·부품",122496056400,NA,NA,12820,1.02,0,0
"1387","193250","와이제이엠게임즈",2255,-20,-0.88,"KOSDAQ","IT부품",122102014925,NA,NA,1324,1.7,0,0
"1388","005750","대림B&Co",7320,300,4.27,"KOSPI","비금속광물",122040796800,132,55.45,9607,0.76,130,1.78
"1389","008600","윌비스",1855,-30,-1.59,"KOSPI","유통업",122006896760,NA,NA,1697,1.09,0,0
"1390","075970","동국알앤에스",6630,-260,-3.77,"KOSDAQ","비금속",1.21992e+11,140,47.36,4066,1.63,80,1.21
"1391","317240","TS트릴리온",1350,15,1.12,"KOSDAQ","화학",121971537450,NA,NA,NA,NA,0,0
"1392","007680","대원",10050,250,2.55,"KOSDAQ","건설",121939976550,845,11.89,25261,0.4,250,2.49
"1393","002800","신신제약",8030,170,2.16,"KOSDAQ","제약",121819115000,141,56.95,3715,2.16,28,0.35
"1394","002230","피에스텍",6190,-20,-0.32,"KOSDAQ","의료·정밀기기",121752614170,131,47.25,7280,0.85,150,2.42
"1395","053950","경남제약",6980,-20,-0.29,"KOSDAQ","제약",121749117660,NA,NA,3588,1.95,0,0
"1396","198440","고려시멘트",3805,-70,-1.81,"KOSDAQ","비금속",121683747800,106,35.9,2766,1.38,15,0.39
"1397","069510","에스텍",11150,50,0.45,"KOSDAQ","일반전기전자",121646500000,2045,5.45,14115,0.79,600,5.38
"1398","044060","조광ILI",9250,140,1.54,"KOSDAQ","기계·장비",121621682500,359,25.77,5739,1.61,0,0
"1399","092200","디아이씨",3120,0,0,"KOSPI","운수장비",121332335280,NA,NA,3969,0.79,0,0
"1400","053690","한미글로벌",11050,150,1.38,"KOSPI","서비스업",121080927500,2222,4.97,10777,1.03,200,1.81
"1401","013700","까뮤이앤씨",2680,-20,-0.74,"KOSPI","건설업",121008110400,305,8.79,1571,1.71,30,1.12
"1402","065170","넥스트BT",1390,20,1.46,"KOSDAQ","유통",120924563710,NA,NA,734,1.89,0,0
"1403","033170","시그네틱스",1410,35,2.55,"KOSDAQ","반도체",120876929790,NA,NA,1627,0.87,0,0
"1404","002880","대유에이텍",1125,-10,-0.88,"KOSPI","운수장비",120836860875,94,11.97,1013,1.11,0,0
"1405","060310","3S",2645,70,2.72,"KOSDAQ","기계·장비",120814448300,NA,NA,745,3.55,0,0
"1406","335890","비올",2200,0,0,"KOSDAQ","의료·정밀기기",1.20428e+11,NA,NA,NA,NA,0,0
"1407","013990","아가방컴퍼니",3660,0,0,"KOSDAQ","유통",120368381760,NA,NA,4106,0.89,0,0
"1408","264660","씨앤지하이테크",14300,200,1.42,"KOSDAQ","반도체",120198364000,1432,9.99,8019,1.78,150,1.05
"1409","010820","퍼스텍",2500,15,0.6,"KOSPI","기계",120153650000,NA,NA,583,4.29,0,0
"1410","009190","대양금속",4060,-35,-0.85,"KOSPI","철강금속",120037712340,230,17.65,1907,2.13,0,0
"1411","083550","케이엠",11650,50,0.43,"KOSDAQ","섬유·의류",119785626200,666,17.49,7816,1.49,50,0.43
"1412","241770","메카로",11850,-150,-1.25,"KOSDAQ","반도체",119711544000,834,14.21,13986,0.85,160,1.35
"1413","054950","제이브이엠",18900,0,0,"KOSDAQ","기계·장비",119654161200,520,36.35,10229,1.85,400,2.12
"1414","009320","대우부품",2510,25,1.01,"KOSPI","운수장비",119592401250,NA,NA,775,3.24,0,0
"1415","011810","STX",6060,0,0,"KOSPI","유통업",119545026120,NA,NA,2864,2.12,0,0
"1416","047560","이스트소프트",10700,350,3.38,"KOSDAQ","디지털컨텐츠",119452467400,NA,NA,3826,2.8,0,0
"1417","095500","미래나노텍",4440,30,0.68,"KOSDAQ","IT부품",119436395160,44,100.91,6611,0.67,0,0
"1418","005870","휴니드",8460,-430,-4.84,"KOSPI","전기전자",119421486900,589,14.36,8207,1.03,0,0
"1419","200470","에이팩트",6800,-100,-1.45,"KOSDAQ","반도체",119365024000,239,28.45,3459,1.97,0,0
"1420","014710","사조씨푸드",6930,450,6.94,"KOSPI","음식료품",119324502990,NA,NA,11862,0.58,0,0
"1421","226360","이엑스티",2195,15,0.69,"KOSDAQ","건설",119264234085,NA,NA,1374,1.6,0,0
"1422","073570","WI",1530,40,2.68,"KOSDAQ","반도체",119098816920,20,76.5,536,2.85,0,0
"1423","267290","경동도시가스",20150,100,0.5,"KOSPI","전기가스업",118792430900,4167,4.84,57537,0.35,875,4.34
"1424","186230","그린플러스",12350,150,1.23,"KOSDAQ","금속",118655613700,337,36.65,3824,3.23,0,0
"1425","062860","티엘아이",12000,700,6.19,"KOSDAQ","반도체",118472640000,180,66.67,7219,1.66,100,0.83
"1426","037950","엘컴텍",1395,10,0.72,"KOSDAQ","IT부품",117804289005,13,107.31,877,1.59,35,2.51
"1427","012160","영흥",1220,35,2.95,"KOSPI","철강금속",117595731680,20,61,1937,0.63,30,2.46
"1428","071970","STX중공업",4145,65,1.59,"KOSPI","기계",117576970520,NA,NA,4813,0.86,0,0
"1429","016600","큐캐피탈",700,-25,-3.45,"KOSDAQ","금융",117531346100,37,18.92,798,0.88,0,0
"1430","131400","액트",5130,30,0.59,"KOSDAQ","IT부품",117431060850,NA,NA,2215,2.32,0,0
"1431","009200","무림페이퍼",2820,-10,-0.35,"KOSPI","종이목재",117338254200,NA,NA,10529,0.27,50,1.77
"1432","024120","KB오토시스",10200,200,2,"KOSDAQ","운송장비·부품",1.173e+11,930,10.97,8912,1.14,230,2.25
"1433","024890","대원화성",2840,50,1.79,"KOSPI","화학",117147591680,104,27.31,1925,1.48,10,0.35
"1434","050090","휘닉스소재",1480,-15,-1,"KOSDAQ","IT부품",117125634160,NA,NA,395,3.75,0,0
"1435","078140","대봉엘에스",10550,250,2.43,"KOSDAQ","제약",116963408450,517,20.41,7289,1.45,50,0.47
"1436","013720","청보산업",14300,-450,-3.05,"KOSDAQ","운송장비·부품",116956425300,38,376.32,2688,5.32,0,0
"1437","119650","KC코트렐",8990,120,1.35,"KOSPI","기계",1.1687e+11,149,60.34,5805,1.55,30,0.33
"1438","227950","엔투텍",1985,70,3.66,"KOSDAQ","기계·장비",116353708830,NA,NA,1138,1.74,0,0
"1439","111870","삼본전자",1205,20,1.69,"KOSDAQ","일반전기전자",116308799125,NA,NA,1856,0.65,0,0
"1440","039830","오로라",10800,-250,-2.26,"KOSDAQ","기타서비스",116239212000,368,29.35,9867,1.09,200,1.85
"1441","000500","가온전선",27900,-150,-0.53,"KOSPI","전기전자",116073681300,1391,20.06,61708,0.45,600,2.15
"1442","008260","NI스틸",4055,100,2.53,"KOSPI","철강금속",115973474435,224,18.1,3877,1.05,50,1.23
"1443","034590","인천도시가스",26500,0,0,"KOSPI","전기가스업",115930981000,2598,10.2,42280,0.63,1250,4.72
"1444","053270","구영테크",4390,65,1.5,"KOSDAQ","운송장비·부품",115870423860,136,32.28,2717,1.62,30,0.68
"1445","021050","서원",2440,-20,-0.81,"KOSPI","철강금속",115837999600,67,36.42,2159,1.13,10,0.41
"1446","010240","흥국",9370,340,3.77,"KOSDAQ","기계·장비",115463661520,568,16.5,5477,1.71,150,1.6
"1447","083650","비에이치아이",4435,325,7.91,"KOSDAQ","기계·장비",1.1531e+11,NA,NA,2685,1.65,0,0
"1448","038460","바이오스마트",5740,300,5.51,"KOSDAQ","정보기기",115303972000,1108,5.18,5269,1.09,63,1.1
"1449","075180","새론오토모티브",6000,30,0.5,"KOSPI","운수장비",1.152e+11,NA,NA,11092,0.54,140,2.33
"1450","217820","엔에스",10200,150,1.49,"KOSDAQ","기계·장비",115194046800,693,14.72,3288,3.1,80,0.78
"1451","118000","우리들휴브레인",2285,-10,-0.44,"KOSPI","유통업",115162704405,NA,NA,1020,2.24,0,0
"1452","006370","대구백화점",10600,100,0.95,"KOSPI","유통업",114709076600,NA,NA,25376,0.42,100,0.94
"1453","060850","영림원소프트랩",14100,400,2.92,"KOSDAQ","소프트웨어",114647100000,714,19.75,1578,8.94,25,0.18
"1454","022220","정산애강",2205,-50,-2.22,"KOSDAQ","화학",114207046695,222,9.93,1603,1.38,0,0
"1455","322780","코퍼스코리아",3325,5,0.15,"KOSDAQ","오락·문화",114066366050,NA,NA,NA,NA,0,0
"1456","039290","인포뱅크",13100,250,1.95,"KOSDAQ","통신서비스",113891111800,99,132.32,6029,2.17,10,0.08
"1457","002600","조흥",189500,-500,-0.26,"KOSPI","음식료품",1.137e+11,13076,14.49,215770,0.88,6000,3.17
"1458","078000","텔코웨어",11650,-50,-0.43,"KOSPI","서비스업",113036524900,761,15.31,11450,1.02,550,4.72
"1459","090470","제이스텍",7730,140,1.84,"KOSDAQ","반도체",112841055840,108,71.57,8904,0.87,50,0.65
"1460","012340","뉴인텍",3755,-30,-0.79,"KOSDAQ","IT부품",112817105010,NA,NA,899,4.18,0,0
"1461","090710","휴림로봇",1095,30,2.82,"KOSDAQ","기계·장비",112769331645,NA,NA,346,3.16,0,0
"1462","250000","보라티알",16700,750,4.7,"KOSDAQ","유통",112737241100,503,33.2,8180,2.04,150,0.9
"1463","023460","CNH",3025,-20,-0.66,"KOSDAQ","금융",1.1253e+11,424,7.13,2811,1.08,30,0.99
"1464","104620","노랑풍선",23600,-150,-0.63,"KOSDAQ","기타서비스",112469340000,NA,NA,11795,2,200,0.85
"1465","009440","KC그린홀딩스",5000,50,1.01,"KOSPI","기타금융",112174900000,369,13.55,7996,0.63,60,1.2
"1466","017040","광명전기",2570,-30,-1.15,"KOSPI","전기전자",111377670550,185,13.89,2255,1.14,15,0.58
"1467","065150","MP그룹",895,0,0,"KOSDAQ","유통",111370196730,11,81.36,252,3.55,0,0
"1468","078860","아이오케이",1900,10,0.53,"KOSDAQ","오락·문화",111237071300,NA,NA,2035,0.93,0,0
"1469","007980","태평양물산",2310,160,7.44,"KOSPI","섬유의복",111225545970,241,9.59,3458,0.67,30,1.3
"1470","222980","한국맥널티",10550,50,0.48,"KOSDAQ","음식료·담배",111142087250,NA,NA,2769,3.81,0,0
"1471","003080","성보화학",5550,-200,-3.48,"KOSPI","화학",1.11111e+11,NA,NA,7324,0.76,135,2.43
"1472","015230","대창단조",7770,80,1.04,"KOSPI","운수장비",111003113550,1039,7.48,12724,0.61,220,2.83
"1473","357550","석경에이티",20300,150,0.74,"KOSDAQ","화학",110736500000,251,80.88,2271,8.94,0,0
"1474","011330","유니켐",1610,0,0,"KOSPI","기타제조업",110623652230,235,6.85,1238,1.3,0,0
"1475","008250","이건산업",10100,50,0.5,"KOSPI","종이목재",110621613500,73,138.36,16294,0.62,200,1.98
"1476","258610","이더블유케이",7640,40,0.53,"KOSDAQ","금속",110585371000,NA,NA,3422,2.23,0,0
"1477","002360","SH에너지화학",993,12,1.22,"KOSPI","화학",110355793890,NA,NA,876,1.13,0,0
"1478","002710","TCC스틸",4795,-20,-0.42,"KOSPI","철강금속",1.10285e+11,225,21.31,4962,0.97,30,0.63
"1479","027970","세하",1915,-20,-1.03,"KOSPI","종이목재",110233139255,323,5.93,1090,1.76,0,0
"1480","065710","서호전기",21400,-150,-0.7,"KOSDAQ","일반전기전자",1.1021e+11,2978,7.19,14529,1.47,1200,5.61
"1481","001140","국보",2160,15,0.7,"KOSPI","운수창고업",109803299760,NA,NA,1333,1.62,0,0
"1482","056730","포스링크",1550,0,0,"KOSDAQ","유통",109591063600,NA,NA,193,8.03,0,0
"1483","036670","KCI",9710,220,2.32,"KOSDAQ","화학",109431700000,1061,9.15,5775,1.68,200,2.06
"1484","217480","에스디생명공학",4880,25,0.51,"KOSDAQ","화학",109385522080,NA,NA,4047,1.21,0,0
"1485","038070","서린바이오",13650,900,7.06,"KOSDAQ","유통",109209227400,1107,12.33,7213,1.89,100,0.73
"1486","072470","우리산업홀딩스",5760,30,0.52,"KOSDAQ","운송장비·부품",108791084160,10,576,6836,0.84,25,0.43
"1487","001550","조비",20900,0,0,"KOSPI","화학",108517795100,NA,NA,9237,2.26,0,0
"1488","145210","세화아이엠씨",687,27,4.09,"KOSPI","기계",108276568905,NA,NA,588,1.17,0,0
"1489","265560","영화테크",20250,-250,-1.22,"KOSDAQ","운송장비·부품",108238072500,NA,NA,8466,2.39,50,0.25
"1490","053350","이니텍",5460,40,0.74,"KOSDAQ","소프트웨어",108058401360,NA,NA,5856,0.93,20,0.37
"1491","033100","제룡전기",6710,-470,-6.55,"KOSDAQ","IT부품",107778764390,348,19.28,3490,1.92,50,0.75
"1492","036710","심텍홀딩스",2650,-20,-0.75,"KOSDAQ","IT부품",107758484350,NA,NA,2910,0.91,10,0.38
"1493","105840","우진",5330,310,6.18,"KOSPI","의료정밀",107677907220,NA,NA,5704,0.93,100,1.88
"1494","041440","에버다임",6010,190,3.26,"KOSDAQ","기계·장비",107674823440,65,92.46,10599,0.57,40,0.67
