"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"457","004415","서울식품우","KOSPI","음식료품",4940,-30,-0.6,10989030000
"458","021050","서원","KOSPI","철강금속",2290,-100,-4.18,108716811100
"459","008490","서흥","KOSPI","화학",49900,-2700,-5.13,577298738700
"460","007610","선도전기","KOSPI","전기전자",3030,-110,-3.5,5.454e+10
"461","136490","선진","KOSPI","음식료품",14800,-1050,-6.62,351938139200
"462","002820","선창산업","KOSPI","종이목재",4505,-30,-0.66,56798990445
"463","014910","성문전자","KOSPI","전기전자",1935,-110,-5.38,37707068295
"464","014915","성문전자우","KOSPI","전기전자",8080,-230,-2.77,4.848e+09
"465","003080","성보화학","KOSPI","화학",4375,-145,-3.21,87587500000
"466","004980","성신양회","KOSPI","비금속광물",7700,-170,-2.16,188773762100
"467","004985","성신양회우","KOSPI","비금속광물",11950,-850,-6.64,8790957750
"468","011300","성안","KOSPI","섬유의복",890,3,0.34,50603495400
"469","000180","성창기업지주","KOSPI","서비스업",2340,-145,-5.84,163218744000
"470","002420","세기상사","KOSPI","서비스업",61600,0,0,25107667200
"471","004360","세방","KOSPI","운수창고업",14200,-950,-6.27,274183398000
"472","004365","세방우","KOSPI","운수창고업",7440,-290,-3.75,27448020000
"473","004490","세방전지","KOSPI","전기전자",101500,-11000,-9.78,1.421e+12
"474","001430","세아베스틸","KOSPI","철강금속",12250,-850,-6.49,439310957750
"475","306200","세아제강","KOSPI","철강금속",91800,-4200,-4.38,260372340000
"476","003030","세아제강지주","KOSPI","기타금융",45650,-800,-1.72,189066642050
"477","019440","세아특수강","KOSPI","철강금속",11150,-200,-1.76,95555500000
"478","058650","세아홀딩스","KOSPI","철강금속",74300,-2300,-3,2.972e+11
"479","013000","세우글로벌","KOSPI","유통업",3055,-85,-2.71,87693869705
"480","091090","세원셀론텍","KOSPI","기계",2820,-130,-4.41,196081717680
"481","021820","세원정공","KOSPI","운수장비",8090,0,0,8.09e+10
"482","067830","세이브존I&C","KOSPI","유통업",3135,-85,-2.64,128663205825
"483","033530","세종공업","KOSPI","운수장비",9220,-600,-6.11,256509260420
"484","075580","세진중공업","KOSPI","운수장비",5560,-300,-5.12,316082975360
"485","027970","세하","KOSPI","종이목재",1765,-75,-4.08,101598689705
"486","145210","세화아이엠씨","KOSPI","기계",572,-13,-2.22,86697709384
"487","308170","센트랄모텍","KOSPI","운수장비",27600,-2200,-7.38,2.37636e+11
"488","012600","센트럴인사이트","KOSPI","기계",10000,-500,-4.76,106956820000
"489","068270","셀트리온","KOSPI","의약품",324000,-10500,-3.14,43739288820000
"490","336370","솔루스첨단소재","KOSPI","전기전자",47000,-2600,-5.24,1437718626000
"491","33637K","솔루스첨단소재1우","KOSPI","전기전자",18800,-1650,-8.07,138488320000
"492","33637L","솔루스첨단소재2우B","KOSPI","전기전자",30250,-1900,-5.91,49793012500
"493","004430","송원산업","KOSPI","화학",15200,-400,-2.56,3.648e+11
"494","017550","수산중공업","KOSPI","기계",5070,0,0,273704776410
"495","053210","스카이라이프","KOSPI","서비스업",8540,-270,-3.06,408399589640
"496","134790","시디즈","KOSPI","기타제조업",54500,-100,-0.18,1.09e+11
"497","016590","신대양제지","KOSPI","종이목재",62800,0,0,253070309600
"498","029530","신도리코","KOSPI","전기전자",26000,0,0,262080754000
"499","004970","신라교역","KOSPI","농업, 임업 및 어업",9810,60,0.62,1.5696e+11
"500","011930","신성이엔지","KOSPI","전기전자",3010,-220,-6.81,606316162410
"501","005390","신성통상","KOSPI","유통업",1460,-100,-6.41,209814249400
"502","004170","신세계","KOSPI","유통업",233500,-4500,-1.89,2298849763500
"503","035510","신세계 I&C","KOSPI","서비스업",130500,-3500,-2.61,2.2446e+11
"504","034300","신세계건설","KOSPI","건설업",44850,-4600,-9.3,1.794e+11
"505","031430","신세계인터내셔날","KOSPI","유통업",171500,-8000,-4.46,1.22451e+12
"506","031440","신세계푸드","KOSPI","서비스업",64700,-2700,-4.01,250549456000
"507","006880","신송홀딩스","KOSPI","유통업",3890,-105,-2.63,46014257620
"508","005800","신영와코루","KOSPI","섬유의복",94400,-3500,-3.58,8.496e+10
"509","001720","신영증권","KOSPI","증권",53500,-800,-1.47,502163679500
"510","001725","신영증권우","KOSPI","증권",52700,-900,-1.68,371733310100
"511","009270","신원","KOSPI","섬유의복",1450,-50,-3.33,123311623550
"512","009275","신원우","KOSPI","섬유의복",37200,-550,-1.46,3375528000
"513","002700","신일전자","KOSPI","유통업",1935,-40,-2.03,137476953135
"514","019170","신풍제약","KOSPI","의약품",81000,-5900,-6.79,4291784190000
"515","019175","신풍제약우","KOSPI","의약품",80900,-5800,-6.69,1.7798e+11
"516","002870","신풍제지","KOSPI","종이목재",2905,-275,-8.65,101555023500
"517","293940","신한알파리츠","KOSPI","서비스업",7000,-10,-0.14,366310861000
"518","055550","신한지주","KOSPI","기타금융",30650,-1550,-4.81,15833776330100
"519","001770","신화실업","KOSPI","철강금속",25050,-900,-3.47,30432693900
"520","004080","신흥","KOSPI","유통업",10800,-550,-4.85,1.0368e+11
"521","102280","쌍방울","KOSPI","섬유의복",635,-27,-4.08,151993363145
"522","003410","쌍용양회","KOSPI","비금속광물",6460,-120,-1.82,3254932983700
"523","003620","쌍용차","KOSPI","운수장비",2770,0,0,415056805540
"524","004770","써니전자","KOSPI","전기전자",4805,115,2.45,167430277855
"525","015540","쎌마테라퓨틱스","KOSPI","서비스업",8370,290,3.59,103223192400
"526","004920","씨아이테크","KOSPI","기타제조업",867,-14,-1.59,21736359324
"527","112610","씨에스윈드","KOSPI","기계",160000,-8500,-5.04,2765714400000
"528","008700","아남전자","KOSPI","전기전자",2895,-285,-8.96,223276353900
"529","002790","아모레G","KOSPI","화학",58900,-2700,-4.38,4856786802000
"530","00279K","아모레G3우(전환)","KOSPI","화학",41300,350,0.85,292907860000
"531","002795","아모레G우","KOSPI","화학",23100,-1200,-4.94,148851087000
"532","090430","아모레퍼시픽","KOSPI","화학",223000,-10000,-4.29,13036243270000
"533","090435","아모레퍼시픽우","KOSPI","화학",81200,-4900,-5.69,857295796000
"534","002030","아세아","KOSPI","서비스업",91000,-4300,-4.51,199383184000
"535","183190","아세아시멘트","KOSPI","비금속광물",85200,-900,-1.05,331922926800
"536","002310","아세아제지","KOSPI","종이목재",41250,-1100,-2.6,369455707500
"537","267850","아시아나IDT","KOSPI","서비스업",21700,-1450,-6.26,2.4087e+11
"538","020560","아시아나항공","KOSPI","운수창고업",14650,-600,-3.93,1090132342600
"539","122900","아이마켓코리아","KOSPI","유통업",8300,-190,-2.24,293764722000
"540","010780","아이에스동서","KOSPI","비금속광물",53700,-1200,-2.19,1658932942200
"541","001780","알루코","KOSPI","철강금속",4805,-305,-5.97,399810994815
"542","018250","애경산업","KOSPI","화학",24400,-1350,-5.24,644402414000
"543","161000","애경유화","KOSPI","화학",8550,-300,-3.39,2.73942e+11
"544","011090","에넥스","KOSPI","기타제조업",2095,100,5.01,125682487895
"545","005850","에스엘","KOSPI","운수장비",24700,-1150,-4.45,1190620941900
"546","012750","에스원","KOSPI","서비스업",80800,-2600,-3.12,3070333582400
"547","023960","에쓰씨엔지니어링","KOSPI","건설업",4715,-1675,-26.21,117953207705
"548","298690","에어부산","KOSPI","운수창고업",3525,-165,-4.47,289296750000
"549","140910","에이리츠","KOSPI","서비스업",6690,0,0,25373664750
"550","078520","에이블씨엔씨","KOSPI","화학",7570,-310,-3.93,204643284630
"551","015260","에이엔피","KOSPI","전기전자",1465,-40,-2.66,31975689185
"552","007460","에이프로젠 KIC","KOSPI","기계",1820,-70,-3.7,334288707480
"553","003060","에이프로젠제약","KOSPI","의약품",1150,-65,-5.35,458362132050
"554","244920","에이플러스에셋","KOSPI","기타금융",5010,-160,-3.09,113264541930
"555","036570","엔씨소프트","KOSPI","서비스업",953000,-15000,-1.55,20922182966000
"556","138250","엔에스쇼핑","KOSPI","유통업",12050,-350,-2.82,406036800000
"557","085310","엔케이","KOSPI","기계",1285,-105,-7.55,102778607320
